"Joke";"Joke topic"
Liar, Liar If the guy's pants are on fire, give him a fucking break about being a liar liar for a second. (via @WiseguyPictures);Liar
The pope walks into a mosque The imam says "Hey, why the wrong faith?";Faith
Why can't you hear a pterodactyl go to the bathroom? Because the pee is silent.;Pterodactyl
Dad says to me, you'd be a great fisherman Because you check the net all the time;Fishing
Well, if it doesn't include antidepressants, they shouldn't call it a Happy Meal.;Happy Meal
I used to face my problems head on... ...now my forehead has bruises.;Problems
What did they call Hitler after he lost his hair? The Bald Eagle..... I'm here all day folks;Hitler
Have you ever had sex while camping? Its fucking in tents!;Camping
"I'm still years behind on Breaking Bad so I expect the entire internet not to discuss it until it's convenient for me." - Idiots;Breaking Bad
[Every restaurant ever] Manager: "Has he got a mouthful of food?" Waiter: "Yes." Manager: "Go and ask him how his meal is.";Restaurant
Coffee is the silent victim in our house. It gets mugged everyday;Coffee
Noticed something between my grandma's boobs today. Her belly button.;Grandma
Where does steel wool come from? Hydraulic rams.;Steel wool
Why does the boy could not bend his knees? because he had no knees;Knees
Roses are red violets are blue i have a gun get in the van;Love
Women call me ugly until they find out how much money I make Then they call me ugly and poor;Money
Whats the difference between a Cat and a Compound Sentence? One has claws at the end of its paws, one has a pause at the end of its clause.;Grammar
There is a big difference between hating you and losing respect for you.;Respect
There are three types of people in this world Those who can count, and those who can't.;Math
Why don't tornadoes watch Bill O'Reilly on  FOXNEWS?  -It is a no spin zone;Tornadoes
A woman is complaining to her neighbor: - My husband is 300% impotent. - A few days ago you told me 100%, not 300%. - Well, yesterday he fell down the stairs, broke his finger and bit his tongue.;Impotence
Why do French tanks have rear-view mirrors? To see the enemies.;Tanks
Jesus take the veal I am vegetarian;Veal
Don't call me "Dad", please call me by my professional title, "Half-Eaten Food Connoisseur Broken Toy Engineer Butt-Wipeologist".;Parenting
If I had no emotions, I don't know how I'd feel about it.;Emotions
Sorry I ate your frisbee bro, I thought it was a tortilla, I like to eat tortillas I find at the park.;Tortilla
How long is a Chinaman?;Chinese
What do you call an all female traveling band Mobile broadband;Band
What is a Brazilians favorite Pokemon? Zikachu.;Pokemon
I love horror movies until it's time to do laundry in the basement and I have to run up the stairs before a scary force pulls me back down.;Horror
The Pope and Raquel Welch are stranded on a life boat They're out on the ocean and, yada yada yada, and she says, "Those aren't buoys";Pope
What sound does a gun made from church seating make? Pew Pew.. Sorry. Just became a father 2 years ago. I have some catching up to do.;Gun
A picture so sexy my computer just covered my eyes.;Picture
Knock, Knock - Who's There? - Ach... Ach who - Bless you!;Knock-Knock
My grandpa has the heart of a lion, And a lifetime ban from the zoo.;Grandpa
What do you do with 365 used condoms? Roll them up into a tire and call it a Goodyear!;Condoms
The reason I don't like Facebook's "memories" feature is because it shows me 6 years ago wearing the same shirt I have on right now.;Facebook
"This custard-filled donut will be bought... by a murderer!" -The Eclairvoyant;Movies
What is Moses's favorite beer? Busch Light.;Donuts
[Ouija board] "Hey spirits, talk to us" W H A T S U R F R I E N D S N A M E H E S C U T E "fml";Beer
I love it when websites pop up a box to make me subscribe to read, and I always enter my real email address because it's important.;Ouija Boards
I've just watched a distressing film on how African children have to walk up to ten miles to bring water to their village. I think it was far fetched.;Websites
What do they say about the noise at the  Burger Land Super Bowl? It's PAN-demonium!;Africa
My friend had a stroke and half his body went dead He's all right now.;Burger Land
Don't forget to use social media to say Happy Fathers Day to your father who doesn't use social media and won't see it;Health
What do you call Hitler with a fin? Adolf-fin;Fathers Day
I want to be an astronaut when I grow up. What high hopes you have !;Hitler
I've done it! I've solved the question we have all asked since the dawn of time. Where do we go when we die? In the ground.;Astronauts
Change is inevitable... Unless you go to a vending machine.;Death
Why does Jesus Jaywalk? Because he hates crosswalks;Change
How To Impress Your Boss 1. Show up early. 2. Have all the tools you need. 3. Read the strategy guide. 4. Aim for the big glowing weak spot (usually the eyes).;Jesus
Q: What is the missing link between the bass and the ape? A: The baritone.;Music
Why is Peter Pan on the No-Fly list? Whenever he boards a plane it neverlands;Peter Pan
They're making a Christmas edition of The Human Centipede It's called The Human Santapede;Horror Movies
What did the cannibal do after he dumped his girlfriend? Wiped his ass.;Breakups
Two fish are in a tank... Two fish are in a tank... First one says: I'll drive! Second one says: "I'll man the guns!";War
What do you call the blood that comes out when teenagers cut themselves? Emoglobin.;Teenagers
What is Shia Labeouf's favourite genre of music? Jazz Duets.;Music
I was completely shocked today when my doctor told me I was colour blind.. It came completely out of the green;Colour Blindness
What do you call a veterinarian who's real good at poker? (first post) Ace of spays;Veterinarians
Why does a man name his penis? Because he doesn't want a total stranger making 90% of his decisions.;Men
Instagram would have been a good name for a weed delivery service;Instagram
Fun fact: Taking a box of condoms to the pharmacist's window and asking for the fitting room will get you thrown out of Target.;Condoms
Yo mamma Yo momma's so fat, her belt size is "Equator.";Mom
a Mexican, a German, a Muslim and a Chinese walked into a bar... can anyone finish this joke for me? went out with a group of friends, and this literally happened.;None
If you lose one senses, your other senses become stronger. That's why people without a sense of humour have such a high sense of self importance;Humour
why did the orange fail school? It couldn't concentrate.;Orange
The Whip was especially popular In the 1800's;Whip
How much does it cost to buy multiple prosthetic limbs? An arm and a leg.;Prosthetic
You can use your cat as a towel. There's no specific laws against it.;Cat
What did the rabbit say to the deer? What up doe;Rabbit
How does Moses make tea? Hebrews it! Hahaha, get it? He fucking brews it;Tea
How many lonely guys does it take to change a lightbulb? One. But he wishes it took two.;Lonely
I figured it out. Renee Zellweger is stuck in the longest oncoming sneeze of all time.;Renee Zellweger
My doctor told me to avoid trans fats. I'm really gonna miss Tumblr.;Trans fats
Congratulation on the new baby, from your family... except from me because I don't really care.;Baby
It's hard to explain a pun to a kleptomaniac because they always take things literally.;Pun
Ever seen an elephant hiding in a cherry tree? No? Well, they must be hiding pretty good;elephant
A lion wouldn't cheat on his wife... but a Tiger Wood;tiger
What did the papa ghost say to the baby ghost. Fasten your sheet belt.;ghost
I cropped my kids out of my online dating profile photos. They can find their own dates.;dating
What's Glenn's favorite fast food? Popeyes!;fast food
I hear voices in my head But I ignore them and carry on killing. (Sean Lock);voices
Q: What word begins with the letter "F" and ends in "UCK"? A: FIRETRUCK.;wordplay
I used to work at a muffler shop... That shit was exhausting. Then I got a job a vacuum store, but it sucked even more.;job
My doctor told me I suffer from Anorexia... ... like it's not enough that I'm fat.;anorexia
One day my kid will ask me why he's half human and half final exam;child
Whats the funniest type of bird? Crows! they're the undisputed kings of CAW-Medy;bird
When I get alzheimer's I'm going to watch The Sixth Sense like every day.;alzheimer's
Q: How do you know when you're at a hillbilly wedding? A: Everyone is sitting on the same side of the church.;wedding
I love my toilet. We've been through a lot of shit together.;toilet
Did you hear about the guy who kept shooting birds? He was charged with First Degree Burder.;birds
Why does frost not like to lay out in the sun?  -It burns too easily;frost
A little girl comes home after school: "Mommy, mommy, someone at school called me a dumb bitch." "What does dumb mean ?";insults
I created a new word Plagiarism *just like 80% of the jokes on this page wink wink*;plagiarism
Scientists Have Isolated a Single Unit of Potato and Taught it to Use 4chan They've named the project Channing Tatum.;potato
I got an anonymous letter today. Oh really - who was it from?!;letters
My coworker broke his second windshield today. I offered him my apple... ...because windows keep crashing on him.;windows
So I saw a black man running with a TV. Horrified I thought it was mine. But upon arrival home I saw mine was in its right place. Polishing my shoes.;TV
If you had $1 for every time you've masturbated What color would your Bugatti be?;masturbation
Hi..You've reached my voicemail. I could come to the phone right now but I saw your name on caller ID so leave a message..or not.;voicemail
A slightly drunk woman. A slightly drunk woman watches tv and yells "Don't go there! Don't go to the church you dumb bitch!" Her husband asks "What are you watching?..."Our wedding video".;farm
Why did the grocery delivery guy get fired? He drove people bananas!;marriage
yo mama so stupid..she sits on the t.v and  watches the couch;grocery
What happen if a bomb blasts in a bra or a man's underwear?;parenting
Why did the monkey fall out of the tree? Heart failure;clothing
I listened to my friend and bought an air filtration unit now it's just collecting dust in my basement.;monkey
I'm at my most spiderman when using a public restroom;friendship
what will i do when i have an out-of-body experience? i'll see myself out....;public restroom
Did you hear about the movie based on an Australian dystopian future society? Apparently it's a cross between Idiocracy and Mad Max....it's called Bogan's Run...;out-of-body experience
What did one saggy boob say to the other? We better perk up or people may think were nuts.;movie
History Of The Hipster Culture That You Probably Never Heard Of, But Whatever #futurecollegeclass;breast
On the baseball diamond, I'm like a T-Rex. I have a short arm.;hipster culture
4 out of 5 dentists recommend Trident sugarless gum. The 5th dentist is busy butchering protected wildlife.;baseball
Poop jokes aren't my absolute favorite kinds of jokes. But they're a solid #2.;poop
Did you know Bruce Lee had a son other than Brandon? He was a famous vegetarian. His name was Brock.;Bruce Lee
I am opening a restaurant called "Peace and Quiet" A kid meal is 250;restaurant
I recommend everyone to go swimming with piranhas. It's a once in a lifetime experience.;piranhas
Share the most offensive and politically incorrect jokes you know.;politics
How do you know Bernie Sanders got elected? All your stuff has been donated to charity;politics
I went to see a palm reader. "Judging by your palms," he said, "I can tell that you masturbate frequently." "Sorry," I apologised, "I should probably wipe that off.";masturbation
