"Joke";"Joke topic"
Sea cucumbers are actually animals, so regular cucumbers are either lying or they need to step their game up.;Food
I unplugged my carbon monoxide detector from the wall today All that beeping was giving me headaches and making me feel nauseous;Health
Why don't Mexican's sweat as much as other races? They don't want to fill up the river as they cross it.;Mexican
Did you hear about the circus fire? It was in tents.;circus
Maggie Thatcher is due to be buried in a man made lake. Well, it will be once everyone finishes pissing on her grave.;Thatcher
Why was the vampire's girlfriend mad at him? Because she couldn't finish her sentences. Why couldn't she finish her sentences? He kept eating her periods.;vampire
Dreading the day that all my present and past roommates figure out that I haven't bought my own body wash in 10 years.;roommates
I was in the supermarket today and the cashier asked the foreign couple in front of me if they needed help packing their bags Fuck me, we only voted out yesterday give them a chance;immigration
What's worse than waking up with a boner? Realizing it's not yours.;boner
Two drums and cymbal fall off a cliff... buh dum, tish...;drums
I hate when I am about to hug someone really sexy and my face hits the mirror.;mirror
I can't believe how racist star wars is. Of course the only black guy never knew his father.;Star Wars
Wife left a note on the fridge it says "It's not working, gone to my mom's" I opened it and opened a beer, it's cold, the fridge works fine?;marriage
Well if you didn't want me to fall in love with you, why did you tell me you had nachos?;nachos
My wife's a terrible cook, she can never get her sauces right! But I've stuck with her, through thick and thin.;cooking
Thank you Halloween, all of a sudden, cobwebs in my house are decorations!!!;Halloween
God has cursed me with thoughts that come in 147 characters.;Twitter
I do really well on Jeopardy. I get all the answers, every one of them, almost instantly. I do, however, have a lot of trouble coming up with the questions.;Jeopardy
[in a meeting] ok a Dracula movie except he's new in town and biting is illegal but he befriends the pastors daught- "that's just Footloose";Dracula
This one trick will make you feel young again. Made you look.;Age
What's a neckbeard's favorite pie? Lemon m'ringue pie;Neckbeard
Why can't you give Elsa a balloon? Because she'll just let it go.;Elsa
[Penn and Teller getting a loan for their comedy act] "Ok all you guys need is a name" *they look around bank for ideas*;Comedy
I just found out they have Canadian Jeopardy It's almost the same, only your answers must be in the form of an apology.;Canada
I could see how 2 deaf guys arguing would appear to be gang related.;Deaf
Next time you get in a fight with your girl.. Go tighten all the lids on the jars.;Relationship
Islamophobia is a lot like acrophobia ... understandable to an extent.;Islamophobia
If the actor who plays Wolverine were to reveal that he's been a con-artist his entire life.... Would that mean this has all been a huge act, man?;Wolverine
What's long and hard and screws people? An exam.;exam
Why is it really hard to convince Egyptians? Because they all live in de-nile...;Egyptians
H: So what's the worst thing you've ever seen someone do? Me: I watched a mother buy her son a harmonica.;mother
What's the difference between a black man and batman? Batman can go into a store without Robin!;black man
What is the Dothraki horde's favourite cheese? Khaloumi.;Dothraki
Arnold Schwarzenegger goes to a Halloween party. The theme is "Dead Classical Composers"... When asked who he'll dress up as, Arnold says, "I'll be Bach.";classical composers
What came first: the chicken or the egg? The egg because I ate egg for breakfast and chicken for dinner.;chicken
I want to believe Pistorius...... ... But it's pretty clear his argument doesn't have a leg to stand on;Pistorius
What do you say to give an electrician encouragement? "You conduit!";electrician
If you pooped everything out and then only ate corn after that, would your next poop just be a pile of corn? Oh sorry welcome to PF Chang's;poop
After Monday and Tuesday even the calendar says W T F.;calendar
A guy calls his local butchery... - Do you have chicken paws? - Yes - Do you have chicken wings? - Yes, I do - Do you have pig's head? - Sure - You must look really funny then;butchery
What's the difference between a lentil and a chick pea? I've never paid money to have a lentil on my face!;Legume
Why was the blond excited when she finished her puzzle after 6 months? Because the box said 2-4 years!;Blondes
North Korea says it's gonna terror attack South Korea. I don't have a punchline, that's just really funny.;North Korea
This gym has a very strict rule no denim jeans or jorts. But if you're 300 lbs of muscle & attitude, apparently it's merely a suggestion.;Gym
What did one hat say to another? You stay here, I'll go on a head!;Hats
Girlfriend: Are you ready to be a dad? "I don't know, how would I know?" GF: I'm pregnant! "Hi Pregnant, I'm... OH MY GOD I'M READY";Parenthood
I bought my friend an elephant for his living room. Friend: thank you. Me: Don't mention it. *Edit: formatting.*;Elephant
You know you just can't tell Penguin jokes. They just don't fly;Penguins
Afraid your kid might be a commie? Well if he paints one of his bedroom walls red with some yellow stars or a hammer and sickle, that's a huge red flag.;Communism
I love "Choose your own adventures" because my two favorite things are reading and blaming myself.;Books
What's invisible and smells like carrots? Rabbit farts.;Rabbits
I went to school with a girl who said her last name was Faux. I thought to myself, "Man, that's got to be fake.";Names
If you get butterflies in your stomach You should probably stop eating insects;Insects
I used to live on the 13th floor but have just moved up to the 14th floor But that's another storey.;floor
Why is it hard to explain puns to kleptomaniacs? They always take things literally.;kleptomaniacs
What the mothers against drunk driving aren't counting on is my innate ability to run people over while sober.;drunk driving
A survey was held on what citizens of the United Kingdom thought of the new DOOM game... The overwhelming response was "bloody hell";DOOM game
What was Justin Timberlake called when he was a kid? Justin Timberpuddle!;Justin Timberlake
There was a prison break and I saw a midget climb up the fence. As he jumped down he sneered at me, and I thought "Well that was a little condescending.";prison break
Raccoons wearing tiny little glasses, digging through trash and carefully reading nutritional information of any food items they find.;raccoons
Doing word problems as a kid as helped me in adulthood. "Dan doesn't have enough money for his bills, how long before he is homeless?";word problems
What did the 3D Vector say after making a bad joke? i j k;3D Vector
Blind Man I just passed a blind man in home depot. He was dressed head to toe in camouflage. I assume he was trying to even the playing field. Well done sir. (True Story);blind man
What does a buisness man wear to the beach A wet suit What am i doing with my life...;business man
How many bees does it take to screw in a light bulb? Two, but how do they get in there?;bees
I was arrested for having sex with a 15 year old girl... ...i thought she was a couple of years older than that, I suppose that makes two reasons why I'm a bad father.;sex
What's the definition of a cannibal? Some who goes into a restaurant and orders a waiter!;Cannibal
If you use the iPhone 6 upside down, boom, iPhone 9.;iPhone
Feline-loving fashionista's favorite music? Techno. *boots-n-cats-n-boots-n-cats-n-boots-n-cats*;Fashion
Why did Microsoft jump from Windows 8 to Windows 10? Because Windows 7, 8 9.....;Windows
I'm running a 3K to raise awareness for the Klan!;Klan
Why did the baker have brown hands? Because he kneaded a poo.;Baker
What do you call a guy in a suit sitting in a tree? Branch Manager;Business
What is Romeo and Juliet's favorite fruit? Cantaloupe.;Fruit
A rainbow is doing a drug deal... The cops pull up and the rainbow yells "I don't want to go back to prism!";Rainbow
Why did Hitler have a vitamin C deficiency? He hated juice.;Hitler
okay, so you're definitely the best at keeping your body completely still, what do you want, atrophy?;Body
Where did the hamburger meet the cheeseburger? At the meat ball.;Food
How do skeletons make a baby? They bone;skeletons
Hung like Einstein smart as a horse... Thanks dad.;intelligence
To all you letters that want to be before P in the alphabet, join the Q.;alphabet
What else did Lochte say after the truth came out? This did not go swimmingly at all;Lochte
Is one of the steps in the P90X workout to tell everyone on Facebook that you're doing it?;P90X
I have never met a farmer that isn't pro tractor;farmers
Why can't you fool an aborted fetus? Because it wasn't born yesterday.;abortion
Some morbid baby jokes What's scarier then ten babies in one jar? A: One baby in ten jars How do you got a baby in a container? A: blend it.;babies
[at sheep farm] Me: So how do you get steel wool? Farmer: well, that we get from our metal sheep Me: huh? *sheep walks by with Slayer shirt;sheep
My problem is that all food is comfort food;food
A man walks into the zoo. The only animal there is a dog. It's a shitzu.;zoos
Why is Jar Jar Binks so lonely? He's been Wookie for love in Alderaan places.;Star Wars
What's another name for a ghost writer? A prose-titute.;writing
Venison... is dear.;venison
Hey everyone, my mom's following me on Twitter now, so ixnay on all the eetstway about the ugsdray and exsay and acismray. Thanks;Twitter
Pony: "I love hay so much I-" Dad: "Why don't you marry it, ya big nerd?" *pony grows up* *becomes Horse Emperor* *legalizes hay marriage*;Marriage
What do you call pasta with ketchup? Spaghetto Ba-dum tss.;Pasta
A blind woman told me she thought I had some good girth on my cock I think she was just pulling my leg.;Blindness
"Hello Kitty" should have been a brand of condoms...;Condoms
Butts Do not like lies.;Butts
It's ironic that so many NASCAR fans are afraid of other races.;NASCAR
Save money this Halloween by utilizing last years' hobo costume to dress up as this year's federal employee.;Halloween
What does blue paint taste like? Exactly like red paint!;Paint
Before you decide to spend less time on social media, make sure you go to every social media website and tell everyone.;Social Media
Bad news about shortbread! They're not making it any longer.;Shortbread
Did you know that 1 in every doll, in every doll, in every doll, in every doll are Russian?;Dolls
SEA LION 1: "More like shark *weak* amirite?" SEA LION 2: "Hahaha" SHARK: "Hey guys, what ya watching?" [Sea lions jump onto ceiling fan];Sharks
After starting on August 15th, 2004, Julia Roberts just finished brushing her teeth a few hours ago.;Brushing Teeth
I want to die in my sleep like my grandfather. Not screaming like the passengers in his car.;death
I'm pretty Gouda cheesy jokes And I bet you Swiss I had another.;cheese
I hope the members of Chumbawmba have those Life Alert bracelets, you know, in case they finally can't get up again.;music
Why did Michael Jackson have such a private life? He wasn't nosey.;celebrity
So are we all just going to pretend that we didn't spend 2001 yelling, "Whassup?" at each other?;pop culture
Where am I? I don't know where I am, but there's a huge nuke in front of me, obviously supposed to be secret. I'm terrified. I ran.;war
I went to the shop and bought a Christmas Tree. The assistant asked me, "Will you be putting that up yourself?" I replied, "No, you sick fuck. I'll be putting it up in my living room.";Christmas
How many bassists does it take to screw in a lightbulb? None the keyboardist can do it with his left hand.;music
What did the bird say when it flew into the window? Owl;bird
Never look back. If Cinderella went back to pick up her shoe, she wouldn't have become a princess.;fairy tale
I'm coming out of the closet. Not that! I mean her husband finally left for work.;marriage
So my friend tells me that he's thinking about creating a new strain of Marijuana called "Comcast". It'll sound really good but it won't get you very high.;technology
I have a confession about my time at the movies recently... Okay, fine. I'll admit it: I'm bad. I take women to The Hobbit: The Desolation of Smaug and I never Gollum back.;movie
Ukraine asks Russia to leave... Russia replies, "Crimea river.";politics
You know what's odd? Every other number.;math
I think the doctors told me my blood type was A... but I'm not positive.;blood
I saved a ton of money by eating all my groceries before getting to the register.;groceries
I love how science fiction movies skip right to the fiction part.;science fiction
I feel like before a bee stings a human, all his dumb bee friends are like "you can totally take him.";bees
Me: I HAD A VISION! I was a GARDEN GNOME & I was ridding a FLAMINGO & the FAIRIES sprinkled cocaine on me & I FLIED!! My Therapist: .....;visions
The titanic is all like... "I nominate all my passengers for the ice bucket challenge";Titanic
WIFE: You forgot my birthday again didn't you? ME: [putting wrapping paper round the cat] Goddammit, I told you not to turn round yet Janet;birthday
So I was buying a ticket for a train from London to Paris... And the man behind the desk said, "Eurostar?" So I replied, "Well I've been on TV, but I'm no Johnny Depp!";trains
In honor of the Vikings/Packers game on Saturday... How can you tell if a Packers fan is mad at you? They grit their tooth at you.;football
Now I'm trying to see if I can hear the ocean - me, as a gynecologist;gynecology
What do you call a pink slip served in a coffee bag? Grounds for termination!;employment
Cemetery I was walking in a cemetery this morning and saw a guy behind a gravestone. I said "Morning." He replied, "No, just taking a shit.";cemetery
Doc, I can't stop singing the 'Green Green Grass of Home'. He said: 'That sounds like Tom Jones syndrome'. 'Is it common?'I asked. 'It's not unusual' he replied.;music
To me, God will always be that guy that could've made Pokemon or Star Wars real but instead was all like, "Nah bruh, malaria and AIDS.";God
*ex-Olive Garden server shoveling dirt into a fresh grave* Tell me when.;Death
I was in the attic the other day... ...and I found a Christmas present that I meant to give to my daughter a year ago. It's a shame I forgot about it, she always wanted a puppy.;Gift
My newly married friend begins most sentences with, "My husband said." My go to response is, "My dogs haven't said much today.";Marriage
My ex's ex and my left hand are dating.;Relationship
Today's a beautiful day... After all, nothing beats Mayweather.;Boxing
Why did The Walrus go to a Tupperware party? He wanted to find a tight seal.;Party
Thinking about implanting a magnet in my chin so I can make a badass beard of iron filings and paper clips. More attractive, yes?;Fashion
What did the judge say when the skunk walked in the court room? Odor in the court!!!;Court
Religion is like AIDS. Keep it to yourself.;Religion
Joe was chopping wood with his Dad Joe: Dad, I think I want to be a pilot! Dad: That's great, start over there. You can grab that wood and pile it.;Career
Neighbor: Help I have a plumbing emergency! Me: *grabs tools* Neighbor is naked and wet Me: um what kind of plumbing are we talking about?;Plumbing
A mexican magician told the audience he'll disappear on the count of three. He said "Uno, dos" *POOF* He disappeared without a tres.;magic
I was going to sue U2 for stealing one of my songs But I found out my lawyer was pro-bono.;lawyer
Ooh. Remove card RAPIDLY, not RABIDLY. I think I owe the lady at pump 2 an apology.;language
I just bought a Christmas tree and my buddy asked, "Are you going to put that up yourself?" I replied, "No, I was thinking the living room.";Christmas
Why are there no awards for excellence in betas? Because no one wants to be the master beta tester.;awards
Why did the fly fly? Because the spider spied 'er!;fly
[Opens hand sanitiser] SUbmiT YoUr SOuL tO EternAL HeLL fiRe [closes lid] wtf? [looks at label] LINDA YOU BOUGHT HAND SATANISER AGAIN;hand sanitizer
[turns to guy at next urinal] "When the Little Mermaid became human how did she know how to use a toilet? BIG-TIME plot hole in my opinion";movie
[to snake at news station] you can't do weather anymore "ssswhy not?" are we getting rain tomorrow? "sssno" do you see how that's confusing?;snake
Sorry I conned your kid out of their Chuck E Cheese tickets. Maybe try not raising a sucker. Now excuse me, I have a sweet toy to play with.;parenting
What does Santa say to the elves after they make the toys? Leave my presents;Santa
Do you need an Ark? I Noah guy.;Bible
I get carried away sometimes... Usually because I refuse to leave.;personality
they say each cigarette you smoke takes 7-11 minutes off your life, last year i smoked 11,000 i dont look a day younger;cigarettes
My Mum laughed at me when I said I was building a car out of spaghetti... You should have seen her face as I drove pasta;Spaghetti
My wife asked me to stop singing Wonderwall... I said maybe;Singing
Live Shark "Can I buy a live shark here?" "Lady, what do you want with a live shark?" "A neighbor's cat has been eating my goldfish, and I want to teach him a lesson.";Shark
How long does it take for a GNOME developer to take a shit? I don't know, how long until the next version of GNOME?;GNOME
What is a Mathematician specializing in absolute numbers called? A Sith.;Mathematician
Wife: Our daughter lied to me. Me: What did I tell you about telling the truth? 5-year-old: It's only for people who don't have lawyers.;Lying
Sarah Jessica Parker walks into a bar. The bartender asks "Why the long face?";Sarah Jessica Parker
What do you call an overweight ET ? An extra cholesterol !;ET
A cop just knocked on my door and said that my dogs were chasing people on bikes. My dogs don't even own bikes...;Dogs
What's the difference between a Catholic and a Baptist? A Catholic will say hello when he sees you in the liquor store.;Religion
Today I learned that pouring water on someone who is sleeping under an electric blanket won't electrocute them. It will only make them angry;Electric blanket
As soon as I plugged in my laptop, all my files became unreadable. I guess power corrupts.;Laptop
What did they call Jesus Christ when he was crucified? Holy;Jesus Christ
What did the business man say to the gangster? Pull up your fucking pants.;Business
What do gay people call each other on? Homophones!;homophones
What do gay people call each other on? Homophones.;homophones
some people want to be buried when they die. others want to be cremated. personally, I think I would like to be brought back to life;death
Money doesn't grow on trees unless you are a pot dealer;money
Why was the surfer such a bad cook? All he could handle was the microwave;cooking
What's the most famous line at a gay bar? "Can I push in your stool?";gay bar
My friend got a nice new ride, but no one wants to drive him around in it Now he's got all that car and nothing to chauffeur it.;car
I asked my mate what he wanted for dinner He said he fancies a Chinese. I said I didn't ask you about your love life I asked what you wanted to eat.;Chinese food
[hits you in the face with newspaper] "Sorry, I thought your eyebrows were caterpillars.";none
[Army Shooting Range] Officer: Are you locked & loaded? Soldiers: YES SIR! Officer: You may fire at will! Soldier Named Will: WTF?;army
Me: SORRY I HAVE TO HANG UP I'M HEADING INTO A TUNNEL * hangs up land-line *;phone
How would you tell if the Queen was stoned? Her Highness will tell you;Queen
My wife has been in the bathroom for almost 25 minutes. Im basically a single dad now;marriage
What do dyslexic soldiers get after war? PDTS;war
So I just found out my grandpa was in the Holocaust. He worked up in one of the guard towers;Holocaust
I'm a religious man living in Colorado, and I'm starting a marijuana business. I'm calling it Holy Smokes.;Marijuana
I used to indecisive, now I'm not so sure.....;Indecisiveness
We're like lazy revolutionaries who act only by posting lame comments on a public forum.;Revolutionaries
What kind of potato chips do dogs like best? RUFFles;Potato Chips
What do you call a slightly impolite canadian dust devil? Da rude "eh" sandstorm;Dust Devil
My girlfriend complained about my obsession with spices. So I said, "Bae, leave.";Spices
Apparently you can't just drop your ex off at the morgue just cause they are dead to you.;Relationships
Why did the pilot hit the Alps? To get to the other side.;Pilot
It's like my daddy always says...if you can't beat 'em, arrange to have 'em beaten.;Violence
I read an article about a stolen dog being reunited with its owner and it made me feel good to think maybe someone will steal my dog one day;Dogs
FINALLY in Toronto. Winter Olympics, here I come!;Olympics
What is green and pecks on trees ? Woody Wood Pickle !;Woodpecker
What do gospel and interracial porn have in common? Gifted black people and constant calls to God.;interracial-porn
How do you get a Catholic nun pregnant? Dress her as a choirboy;Catholic-nun
I wonder what chairs think about all day "Oh, here comes another asshole";chairs
[Batman's parents return after 40 years] Surprise!! Wait, wtf are you wearing?;Batman
Me: *sneaks out of the house* *drives to another state* *hides in a cave* *quietly opens a bag of chips* My kids: Can we have some?;parenting
Perhaps Voldemort's face is flat because he ran into the wrong wall at the train station.;Voldemort
Ford cars and anal.. If you replace ford with anal you will get some interesting results. Anal Explorer Anal Fiesta Anal Focus Anal Flex Anal Fusion;Ford-cars
A Mexican magician tells the audience he will disappear on the count of 3. He says, "uno, dos..." *Poof* ... He disappears without a tres.;Mexican-magician
I like to knock on random doors and say, "Hi, my name is Current Resident and I understand you're the bastard that's been opening my mail.";mail
Why are fish no good at tennis? They don't like to get too close to the net!;tennis
Why can't Chinese emperors commit murder? Because it's irregal;Chinese-emperors
What does a fat ballerina wear? A three-three;ballerina
Wanna go out with me? Make an awkward face for yes. Name the entire periodic table for no.;dating
Give a man a fish: you just killed a fish. Teach a man to fish: you just killed like a thousand fish;fishing
After the presidential debate, they debate about the debate. Mind Blown;politics
what do you call a priest who quits to become a lawyer? ..... a father in law.;Priest
How do you find Will Smith in the snow? Just look for the fresh prints.;Will Smith
Is it wrong to hate a certain race? I don't mind a 5k, but my running group wants to a 10k. I don't like them.;Racism
My congressman just wrote to tell me if I don't re-elect him, whatever-scares-me-most will probably happen. Send money.;Politics
What's the difference between Limburger cheese and my friend Ted? One is white and stinks, and the other is cheese. (As told to me by the UPS guy);Limburger cheese
Scientists thought they had found a limb of an ancient hominid... but it was just a fossil arm.;Fossil
How do you fit 20 Jews in a Cadillac? One in the driver's seat, one in the passenger, three in the back, and the rest in the ash tray.;Jews
My boss touched me inappropriately at work today. It's quite rewarding working from home I tell ya;Work
How do you tell the teams apart in Amish women's basketball? It's skirts versus shins.;Amish women's basketball
What is a great game for unvaccinated children? Marco Polio;Vaccination
Cartoonist found dead in home. Details are sketchy.;Cartoonist
Did you hear about the teacher who had eye problems? She couldn't control her pupils.;Teacher
A guy walked into a bar... ouch;Bar
What do u get when u mix a douche and a tool? Scottsdale.;People
Why is Chinese the best language? It has the most character.;Language
awfully bold of you to fly the Good Year blimp on a year that has been extremely bad thus far;Year
Of course Tom Cruise will complete his mission. With Xenu, all things are possible.;Tom Cruise
*in bed* Him: what's your fantasy, baby? Me: Scrooge McDuck but skittles instead of gold Him: No, like sexual Me: Scrooge McDuck but skittl-;Sex
In an alternate universe there is only one movie about falling in love, but thousands about swapping faces with John Travolta.;Movies
Dear Short guy at the gym who's really fucking jacked. I don't think your goal should be to grow wider, little buddy...;Short people
What sentence is vastly shorter after you remove one word from it? Child porn;Sentence
What did the psychiatrist say to the patient that showed up wearing Saran Wrap and nothing else? I can clearly see your nuts!;Patient
The snail and the tortoise What did the snail say while riding on the back of the tortoise? Wheeeee!!!! --hey, at least it's a fun joke for kids!;Fun
You people who don't wear glasses don't realize how gratifying it is to take them off and rub your eyes when someone's being a moron.;Glasses
Yes, I absolutely want to hear about your cat's medication.;Cat
I need "Block" Jokes I blocked my friend really hard in a volleyball game on the weekend and I need some block puns. Thanks!;Friend
Why did a surgeon go to prison? His medical license was doctored.;Surgeon
So I taught my Grandad how to use skype ... Only problem is, I can never tell if it's just buffering or if he's having a stroke.;Skype
Three New Yorkers are sitting at a bar... I only know this because they won't shut the fuck up about being from New York.;New Yorkers
whenever I think of the happy birthday song I imagine someone softly crying and singing it under their breath, blowing out a candle alone;Birthday Song
"You are what you eat"? I don't remember eating a giant disappointment.;Food
Of course there's a financial crisis in Greece. How much yogurt could they possibly sell.;Greece
A couple just married were happy with the whole thing. He was happy with the hole and she was happy with the thing.;Marriage
Hellen Keller walks into a bar... She now has a bruise on her forehead...;Hellen Keller
i like dropping off a tweet to FB & watch as everyone cautiously forms a circle around it, looking confused while prodding it with a stick.;Social Media
You didn't come here to be insulted? Why? Where do you usually go?;Insults
I thought I was wrong once.... but I was mistaken.;Mistakes
What did the mama pig say when junior pig bought a basket of wormy apples? "Don't tell the farmer. He might charge us extra.";Pigs
What is the philosophy of a necrophiliac? Sit back, relax and crack open a cold one;Necrophilia
Forgot that I made a cup of coffee... now mass immigration has caused it to go cold.;Immigration
You're like a dream. Not there when I wake up.;Relationship
what is Bruce/Caitlyn Jenner's latest award? Tripod of the year.;Caitlyn Jenner
The only ghosts I'm afraid of are my google searches coming back to haunt me.;Google
What do you call a masturbating cow? Beef Jerkey;Cow
Q: Why did the man hit the fortune teller when she started laughing? A: He was striking a happy medium.;Fortune Teller
How many emo kids does it take to change a lightbulb? None. They just sit in the dark and cry.;Emo Kids
Hell yes, I have the body of a Greek god: nice abs, expressionless eyes, genitals shot off by bored soldiers during The Franco-Prussian War;Greek God
Hey venus flytrap got you a treat how bout a big ol juicy bug open your mouth..BOOM THATS A MILK DUD you're a plant you eat sunlight idiot;Venus Flytrap
How do you get a parrot to talk properly ?  Send him to polytechnic !;Parrot
Why can't dinosaurs clap their hands? Because they're dead.;Dinosaurs
How does the universe throw a party? They planet.;Universe
How many anesthesiologists does it... take... to... ... change... ... a... ... ... ... ...;Anesthesiologists
Show me a man who every morning greets the sun with a smile.. ..and I'll show you a man with a tanned gum.;Sun
[Fortune Teller] "I see great wealth, also danger." Oh. "And blue meth. Walt Jr. is crippled." Are you watching Breaki- "Jesse is so hot.";Fortune Teller
The next Iphone I'm sure the next Iphone will be a big 6s.;Iphone
So you have better sunblock than me... Rub it in;Sunblock
The Longest Joke Ever! My life;Life
What's the soft stuff between sharks' teeth? Slow swimmers;Sharks
My 85 year old Grandfather just burned me so hard... Me: "Hey Pup, know what I've been thinking?" Pup: "Is that what I smell burning?";Grandfather
I just wanna make a lot of money and not do very much, is that so wrong?;Money
France and Italy declare war... France surrenders and Italy switches sides. Both countries lose.;War
I apologize and Im sorry mean the same thing... Except when you're at a funeral.;Apology
So a foreign exchange student asks me: "Is the word "ee-ther" or "eye-ther?" I told them it was either.;Pronunciation
What do cows like to put on their hot dogs? moostard;Cows
Knock Knock Who's there ! Bowl ! Bowl who ? Bowl me over !;Knock Knock
The E.E.P.A levies charges against Franck Riboud, CEO of Evian, for tapping into protected aquifers in the Swiss Alps. I guess he's in haute water now!;Evian
I have insomnia. I have insomnia My doctor says it's very common and that I shouldn't lose any sleep over it.;Insomnia
A group of ventriloquists was murdered yesterday. Their screams were heard a mile away.;murder
My cat's tongue is like a little piece of sandpaper. I'm scratched to hell but this floor is almost finished.;cat
The Three Words You Dread What are the three words you dread the most while making love? "Honey, I'm home.";love
when someone says 'your flys down' it implies that 1) i have a fly and 2) hes having a bad day;clothing
It's time for my wife's 12 week sonogram! I can't wait to see what we'll have! A son or an abortion;abortion
Lesbian Vampires What did one lesbian vampire say to the other? See you next month! Credit : /u/andrej88;vampire
TIFU by feeding my mogwai after midnight Whoops, wrong sub. By the way, if you see one, just throw it in the microwave for like 45 seconds.;mogwai
A British engineer just started his own business in Afghanistan. He is making land mines that look like prayer mats. It's doing well. He says prophets are through the roof.;business
