"Joke";"Joke topic"
AN OPEN LETTER TO COFFEE Thanks.;coffee
Marrying a divorced man is ecologically responsible. In a world where there are more women than men, it pays to recycle.;marriage
What's brown and sits on a piano bench? Beethoven's Last Movement.;Beethoven
Someone needs to invent an alarm clock that, if you hit snooze more than three times, will call in sick for you.;alarm clock
Cop: Whatever you say will be held against you. Me: TEDDYBEARS Cop: Aww.;TEDDYBEARS
If I stabbed someone with icicle, no one would find the murder weapon, because it melts. This thought is haunting me.;murder
Potatoes are high in carbs. 'Baked' potatoes are just high.;potatoes
How do you know that cats are sensitive creatures? They never cry over spilt milk !;cats
New Bike Shop A registered sex offender just moved into my neighborhood. He opened up a bicycle shop called Pedal-Feelya.;neighborhood
No thanks, Winter Olympics. If I wanted to see a bunch of white people playing in the snow, I'd hop on over to Facebook.;Winter Olympics
My gym bag is so funny. Today it was like "What does the outside of your car trunk look like?" and "What's a gym?";gym
Yo mama so fat She is overweighted;fat
Masturbation is an excellent skill to have. Done right, it sure comes in handy.;sex
My mother never saw the irony in calling me a son-of-a-bitch.;mother
Your momma so fat... Yo momma is so fat when she is playing Pokemon go she can see all pokemons on her cell phone;mom
It is impossible to act naturally right after someone tells you to act naturally.;behavior
*DJ drops the beet* ERRYBODY IN THE CLUB begins wondering why the DJ would bring a root vegetable to work with him.;DJ
When a band has Z's where S's should be in their name, I'm like, "Woah, watch out! These bad boys aren't playing by society's rules.";band
A barber was arrested yesterday in my area for selling drugs. I've been his customer for years. Didn't even know he was a barber...;barber
How many chicken eggs does it take to screw in a lightbulb? Literally dozens.;eggs
Why couldn't the wizard get the witch pregnant? He had a hollow-weenie;wizard
Two guys are walking down the road and they see a dog licking himself. First guy says, "Boy I sure wish I could do that." Second guy says, "I think you should try to pet him first.";dog
Q: How do you make anti-freeze? A: Take away her blanket.;anti-freeze
cannibal clowns Two clowns are eating a dead body. One of the clowns stops and looks to the other and says "does this taste funny to you?";cannibal
Me: Ugh. Something I ate this morning didn't agree with me. [Inside my stomach] Chicken Quesadilla: "The Notebook" was an overrated film.;food
Did you hear about the girl that backed into an airplane propeller? Disaster;airplane
Nice eyebrows girlfriend. I didn't know they made Sharpies in that color.;eyebrows
What do you calls a life insurance agent ripe with flesh eating bacteria? A lepper-con;life insurance
Got kicked out of Barnes and Noble for moving the "Caution Wet Floor" sign to the Fifty Shades of Gray aisle.;bookstore
[ In bed, trying to find a cold spot ] Ahhhh, there it is... Wife: Get off of me!!;marriage
What do you call a psychic midget that just escaped prison? A small medium at large.;psychic
My uncle started shouting at me about my "misuse" of emoticons and had a heart attack );emoticons
What did the baby chick say when he saw his mother sitting on an orange ? 'Dad dad look what marma-laid' !;chick
Show your neighbor they shouldn't park their boat outside of their house by filling it with two of every animal.;neighbor
My mum likes mixing drinks But I have no idea why she wanted me to put vodka in cider.;drinks
Do not reach for the stars. They are hot gas, and will give you bad burns.;stars
The barman says: "We don't serve faster-than-light particles here." A tachyon enters a bar.;Physics
Why does Michael J Fox make the best milkshakes? Because he only uses the finest ingredients.;Food
Damn, Starbucks. Not only do you spell my name completely wrong AND screw up my order, but on my way out some woman keeps calling me a thief;Customer Service
After seeing how the Segway owner died, the guy who runs the Shake Weight company must be terrified.;Business
Instagram is the most pleasant social media site because it's really difficult to take ignorant, racist pictures of dogs & brunch;Social Media
what do you call a deer without eyes? no eyedeer..;Animals
I'm driving through a town called Brosville, Virginia. I bet I know what comes next.;Geography
Farming isn't for everyone.. But hay, it's in my jeans.;Farming
You shouldn't worry about headaches I mean, it's all in your head.;Health
Canadian bird watching is pretty depressing... It's hard to see these birds all aloon.;Bird Watching
The defense rests your honor. *camera pans to defendant taking a nap*;Law
#WhenIWasYourAge: We had to open all doors by ourselves. None of them knew we were coming.;Technology
What's the difference between a drummer and a drum machine? With a drum machine you only have to punch the instructions in once;Music
What does a belt like to do? Getting Waisted;Belt
What does a sock taste like? Defeat;Sock
Changed Grandma's email signature to "Merry Christmas, ya filthy animal!";Grandma
There was once a cat on Mars But Curiosity killed the cat;Cat
I hope when the Avengers meet Spider-Man they give him shit for not helping when NYC got attacked.;Avengers
My wife and I weren't really expecting a baby, and then BAM!... One smacks right into the windshield.;Baby
What do you call a chicken with lettuce on its eyes? Chicken Ceasar salad.;Chicken
Parents who are afraid that giving teenagers condoms will just ensure they have sex to use them have obviously never owned a bread maker.;Parents
You only have one childhood, it may as well last your entire life.;Childhood
Christmas song for people with synesthesia: do you see what I heeeaarrr;Christmas
I can't get in and out of a folding lawn chair without looking like a special needs Greco-Roman wrestler.;Lawn chair
I will probably never be the tallest person in the room, but I will certainly be the highest;Height
What did the buddhist say to the hot dog vendor...? Make me one with everything.;spontaneity
Why did the hipster burn his tounge? Because he ate his food before it was cool.;buddhism
A couple are talking Her: Come over. Him: I'm coming over. Her: We should really stop using walkie talkies in bed, over.;hipster
What do you call a poo which still remains after flushing? An **UFO** - **U**nflushable **F**loating **O**bject;relationships
TIFU by eating my coworkers sandwich instead of mine. oops wrong sub.;toilet
Is google a woman? Because it won't let you finish your sentence without coming up with other suggestions.;food
Why does Felix Baumgartner needs parachute.. when Red Bull gives you wings.;google
Walked into a very expensive restaurant, sat down, was handed a menu. Comic Sans. Got up and left. Life is hard.;skydiving
TNT was originally developed by Chuck Norris to cure indigestion.;restaurants
Why does a blonde wear green lipstick? Because red means Stop.;TNT
No, 2013, you were not the worst year. But thank you for trying.;Justin Bieber
How do you refer to a necessary bear? Pandatory. Stupid, I know.;year
What is the opposite of Christopher Reeve? ...Christopher Walken;Christopher Reeve
A long queue of people waiting to be hit in the face This is the punch line;Violence
The U.S. will soon have the first first lady that was not born in the U.S. Vladimir Putin;Politics
What did the boner say to the olympic swimmer? Dont be so Hard-on yourself the embarassment will only last a few months!;Sex
There are 3 types of people in the world... Those who can count and those who can't;Math
I'll never forget my grandad's last words on his deathbed. He said: "I should never have bought this deathbed. Asking for trouble...";Death
What cheese can never be yours? Nacho cheese.;Cheese
What do you call a person who's happy on a Monday? Unemployed.;Work
I met this guy who said he was a Mir Space Station cosmonaut. But I thought it was quite an achievement.;Space
[wife in labor] *i press play on cassette {Ice Cube - You Can Do It} Wife:WHAT THE HELL Me: sorry hun *ff to {SaltNPeppa - Push It};Childbirth
I bought ones of those cds that teach you Spanish in your sleep. Sometime in the night it started skipping, now I can only stutter in Spanish.;Language
Police Chief: There has been a car hi on Seventh Street Police Officer: Don't you mean a hijack? Chief: No, he had an iPhone 7;Technology
I don't call it lying down, I call it landscape mode.;Sex
What do you call a Mexican prostitute that doesn't charge? Frijole.;Mexican
What do you get when you cross a pickle with a deer? A dill doe.;Pickle
John Cena would be a great voice actor because we can't see him;John Cena
In some cultures, it's considered polite to scream when someone shows you their baby. I'd be considered proper there. Probably.;Babies
No, Groupon. Not even an 89% discount will lure me to "An evening of yoga and rock climbing.";Groupon
What's it called when a cow kills itself? Mooicide ...Okay, fine, I'll leave...;Cow
What do gyms and prisons have in common? They both have ripped assholes;Gyms
My dating life.;Dating
Q: How many bass players does it take to change a light bulb? A: None. The piano player can do that with his left hand.;Bass players
A fifth Fast and Furious movie? Let me suggest: Fa5t and Furiou5. That's a free one, Hollywood.;Fast and Furious
Research shows your medication is 879% more effective if you drink a 6 pack and a bottle of wine first. Also, I changed my name to Research.;Medication
yo mama so stupid she worked at an m&m factory and threw out all the W's.;Mama
All it took was a skirt and one strong gust of wind and all of a sudden, my spirit animal is Hello Kitty.;Skirt
I remember when peer pressure was all about drugs and promiscuous sex. Now it's Fitbit and who has the best gluten free recipes.;pressure
what kind of flooring does jesus have in his kitchen gentiles;Jesus
Two brothers were sitting on a plane One said the the other if the plane flies upside down, would we fall out? The other replies, no we'd still be friends.;brothers
Robin Williams. Did you hear about Robin Williams dying? They said it was arson but I doubtfire..;Robin Williams
Why does the Egyptian god Ra own every Periodic Table? Because his name is on them.;Egyptian god Ra
What does a crow call his penis? His CAWk.;crow
I always sleep with a bed under my pillow, just in case;sleep
Oscar I hear Oscar Pistorius is struggling in jail so far. He's not getting on too well with the food. The good news is though, he is yet to have the runs.;Oscar Pistorius
Hodor joke (Knock knock) Who's there? Hodor. Hodor who? Hodor.;Hodor
Once when I had a broken toe, my mom told me to walk it off. When Princess Di died, she sobbed for a day.;mom
I had another server go down on me at work. It's just how I interview waiting staff.;server
[bed] ME: [with one foot poking out of the covers] Monsters could get me ME: [pulling foot under covers] I am now completely safe;monsters
Is your refridgerator running? Because I would rather fucking vote for it than these candidates;refrigerator
did you hear about the farmer who was also a comedian I heard all his jokes were corny;comedian
When someone asks you if you've met their kids... ... it turns out that the proper reply is NOT "Yes, heheh.";family
I want to die like my grandfather . ..peaceful . . . ready to go. Not kicking and screaming like the passengers in his car;death
How did the butcher cure cancer? With salt.;medicine
"My only 2 hobbies are waving and telling you my age, unsolicited of course." - Every two year old ever;children
If you walk in to a room and find a man having a stroke... ...you probably should have knocked.;health
Obligatory Light Bulb Do you know how many librarians it takes to screw in a light bulb? No, but I know where you can look it up!;librarian
What do you say if you meet a toad? Wart's new?;toad
My ex-wife was deaf... She left me for a deaf friend of hers. To be honest, I should have seen the signs.;marriage
I wasn't dropped as a baby, but I've been making up for it ever since.;childhood
What kind of soda did Moses drink? Mountain Jew!;religion
My wife is so weird She starts every conversation with "were you even listening to me?";marriage
Why can't you run through a campground? You need to RAN through a campground because it's past tents.;camping
The best way to remember your 21st birthday, is not at all. Have fun blacking out.;Birthday
Why did the young boat dock before it was ready? Pier Pressure;Boat
I was playing snooker with Jacqueline. I looked at her and said, "Where's your cue?" She said, "It's after the C.";Snooker
What do you call a confused Asian? Disoriental.;Asian
when I have dinner with a vegetarian I order two steaks to use as a bun for my third steak;Vegetarian
Why did I eat so much paste in kindergarten? It really stuck to my ribs.;Paste
What bounces and makes kids cry? My donation cheque to "Children in Need".;Cheque
Yes. You rt'd me 14 times in a row. Thanks. You are first in line for my liver when the time comes.;Twitter
Life is like choclate Bitter if you're dark;Chocolate
Money's short;Money
What do you call an Irishman with a dangerous bacterial infection? A leperchaun! :D;Irishman
what's brown and sticky? a stick.;Stick
Question for Waitresses who have served a Mohel... ...Did they leave a tip?;Waitress
I'm reading a book about zero gravity I cant put it down;Gravity
"We have to get together sometime!" is a great way of saying, "I regret running into you.";Regret
Just saw my ex saw the girl I had a crush on with her new fiance at Ikea but you know what they say, when God closes a Stras Innjrden he opens a Fonstrvivig;Ex
My wife always accuses me of having a favourite child. It's not true, I love Matthew and Not-Matthew equally.;Family
If you're bored, wear a cape. Then you can be Super Bored;Cape
What drink did the vampire order at the bar? A blood-light;Vampire
*scientist finishes bowl of Cinnamon Toast Crunch cereal and begins drinking the milk* "Wait just one damn minute" - How horchata was born;Cereal
*mops up wine with cat*;Cat
its such a weird coincidence that all these young financial successes all have rich parents, despite being completely self-made;Success
The story of the upvote DAT SHAT be unin a gut tiiime we needsa usa deaa oopvote us a doonvote n all da boom world bee hap hap@#! Der viginia is a centurfuge of paap!@#$%^&amp*()_+;Upvote
It's hard having a cheesy personality... I get Provolonely.;Personality
I live in a country where everything goes well together A Combo-Nation;Country
I asked Siri " surely it isn't going to rain tomorrow" and he replied " yes it is, and don't call me Shirley"...turns out I left airplane mode on;Siri
Joke from my daughter Her: Why did the chicken cross the road? Me: Why? Her: To get to the ugly guy's house. Me:??? Her: Knock knock Me: Who's there? Her: It's the chicken!;Chicken
Did you hear about Dracula's Christmas party ? It was a scream !;Christmas
How does an octopus go to war ?  Well-armed !;Octopus
On what day of every week do soft drinks sell the most? thursday;Soft Drinks
Which One Comes First I just Ordered A Chicken and an Egg off the internet, to see which one comes first........ I'll keep you posted.;Chicken and Egg
What was the deaf mans favorite song? The Sound of Silence.;Music
sometimes i remember i was part of the nsa hack back in spring / that all my data is currently floating around china and i'm like "cool";NSA Hack
You shouldn't trust dermatologists. They make a lot of rash decisions.;Dermatologists
I went to an extremely attractive female doctor today for my annual checkup. She told me that I had to quit masturbating. I asked why and she said, "Because I'm trying to examine you.";Doctor's Visit
Why did truffle get invited to the party? Cos he was a fun-guy;Party
Sneaking into your house and eating just enough of the marshmallows out of your Lucky Charms to make you sad, but not suspicious.;Marshmallows
What did the Atlantic Ocean say to the Indian Ocean? You need to be more Pacific. *cymbal clash*;Oceans
I remember being told that everytime you shave it off, it grows back thicker... Cant wait to see my new cock;Shaving
The average person swallows eight spiders a year. And i've NEVER settled for average (pours burlap sack of spiders down throat);Spiders
Why can't you ever see a hippopotamus hiding in a tree? Because they are really good at it;Hippopotamus
It took me 4 attempts to type "my dignity". Autocorrect kept changing it to "HAHAHAHAHAHA";Technology
Why do the Dutch enjoy Belgian jokes so much? They're cheap.;Nationality
A really twisted joke What do Ted Bundy and the Space Shuttle Colombia have in common? They both left bodies in four states.;Crime
What do you call a group of people addicted to Japanese drugs? We abuse;Drugs
I had mostly good days in school until.... PrinciPao was hired. Now it just feels like I'm being told what I can and cannot do.;School
How many auditors does it take to change a  light bulb? How many did it take last year?;Profession
Why don't witches like The Keg? Because it's always burned at the stake;Witches
Anton, do you think I'm a bad mother? My name is Paul.;Identity
What's the plural of Ebola West Africa Credit goes to /u/Malfunkdung;Disease
Do you think anyone has ever superglued a pair of sunglasses to their face. Wow I hope so. The ultimate level of coolness;Glasses
I'm gonna make a alternate account so I can catfish myself. I know what I like so I may fall for it;Dating
Q: How do you get a viola section to play spiccato? A: Write a whole note with "solo" above it.;music
My mom read Tolstoy at 12. She has a great career. She knows the capital of every country. She just asked me to put internet in her Facebook;family
My sex life is a lot like the Olympic 100m final. I wait 4 years for it and it's over in less than 10 seconds.;sex
Why were the locals dissapointed when an old, decrepit, broken down bus rolled into an Egyptian town? They wished it was Anubis.;mythology
"Work fascinates me  I can look at it for hours!";work
What's gay unless you're Chinese? A bro-job.;homosexuality
Someone should check on Tyler Perry. He hasn't released a movie in like a week.;movies
The love I feel for my family is always constant. My tolerance is another matter.;family
Do I know any jokes about Sodium? Na;chemistry
I haven't slept for ten days... ... Because that would be too long.;sleep
Isn't it nice that soon Justin Bieber will go through puberty, Twilight will end, & Mr.Potter's gone? Everything's going to be normal again;pop culture
A lorry load of wigs has been stolen from down town. Police are combing the area.;crime
Teacher: "Simon, can you say your name backwards?" Simon: "No Mis";Name
My professor's name is Andy Nusbaum. His email is anusbaum@[university].edu;Professor
If the salvation army wants a donation from me then they better get a kettle big enough to put my son in.;Donation
Just been on a diabetes awareness website and it asked me if I accept cookies. Is that a trick question?;Diabetes
My 83 year old grandfather is still trying to be a successful rapper, his name? Two canes;Rapper
ATM is telling me I have insufficient funds. Worst part is I was just walking by minding my own business.;ATM
Hey my name is Nathan and i'm 12 years old:) I was wondering if there was a dating site for only 12 year olds and under... I'm not asking for myself!! My uncle was wondering;Dating
My sister is a Cancer... ironic how she died... Killed by a giant crab.;Zodiac
LPT: When cooking chicken, it needs a lot of support Alone, it tastes absolutely fowl.;Cooking
What's the difference between a drunk driver, and a stoned driver? The drunk driver will drive right through a stop sign. The stoned driver will stop and wait for it to turn green.;Driving
My friend thinks he is smart. He told me an onion is the only food that makes you cry, so I threw a coconut at his face.;Food
Why doesn't Gandalf dress as a pimp for Halloween? So people do not take him as a conjurer of cheap tricks.;Halloween
What kind of gum do bees chew? BUMBLEGUM. Five year olds think it's hilarious. I do not.;gum
What's an Australian Kiss? A French kiss down under ) *first post here, a coworker of mine told me the joke. Go easy :)*;kiss
What do you call a poem about flour that does not rhyme? Gluten freeverse;poem
So a guy gets his arm and leg cut off..... Its okay he's all right.;accident
In certain Eastern cultures, it's considered a grave insult to shit all over the floor in someone's home.;culture
Given their destructive force to homes, kids' birthday parties should get names like hurricanes do. Birthday Party Hugo.;party
So the Disney alligator killed the 2 year old recently. I hope the alligator has a good time with the gorilla.;accident
Do you ever look at teachers and think "I could do that" and then remember you hate kids?;teaching
Nothing is better than working out to 80s music. Except listening to 80s music without working out.;music
I refuse to jump on the I hate Mondays' bandwagon. I hate all workdays equally;work
If it weren't for WebMD I would have never known what symptoms to mimic so I could get all these prescriptions from my doctor.;health
What's the difference between an attorney and a herd of buffalo? The attorney charges more.;attorney
"Excuse me, waiter? Can I get a doggy bag" "Sorry ma'am, we only have Doge bags." Much leftovers So pasta Very taking home Wow reheat at 350;food
Knock knock Who's there? An owl An owl who? That's my line!;owl
In an effort to be sexier for my wife, I figured I'd pluck 60% of my chest hair... 3 of the 5.;wife
What do you call a British circle jerk? A Union Jack.;sex
Dentist: How often do you floss? Dracula: Every day Dentist: Your gums are covered in blood. Dracula: Oh...I mean never. I never floss.;dracula
WIFE: Don't be scared of him. Tell your boss you quit. ME: Ok, I will. [later that day] ME: I quit BOSS: WHAT?? ME: I said, nice squid;job
