"Joke";"Joke topic"
They say that if you are bad in this life, you re-encarnate into a 'Nickelback' song in the next one.;music
Why did the bee get married? He found his honey!;marriage
There were two fish in a tank... one turns to the other and says "do you know how to drive this thing?";fish
A Pokemon go user walks into a bar Because he was too busy looking at his phone to notice it;technology
People in California be like Tree down walkway closed!;California
My phone changed "you wanna hang" to "you wanna bang" and send........;phone
My wife said "You only love me because my father left me a million pounds." "That's not true, I'd still love you whoever left it to you";marriage
You can make up any word you want in conversation and if you use it in a dilsationary way, people rarely question the meaning.;language
Still in love with various hypothetical women.;love
For mother day my mom is going to get the same as always disappointment :(;mother's day
Twitter announced today that they've lost 134 million dollars this year. I don't know if they want us to look for it or what the deal is.;Twitter
What does the average cat say? Mu;cats
What do you call a fast sheep in Ireland? A virgin.;sheep
You know what's the ultimate form of rejection? When your hand goes to sleep while you're masturbating.;sex
How do you hit 20 flies in one shot? Hit an Ethiopian in the head with a frying pan.;Ethiopians
What's more fun than swinging a dead baby by a string? Stopping it with a shovel!;babies
Who makes more money, a cocaine dealer or a prostitute? A prostitute because she can always wash her crack and sell it again!;prostitution
Iron Man Iron Man Does whatever an iron can Makes stuff hot Makes stuff flat Burns your hand Burns the cat Burns the house down . . Shit!;Iron Man
Hello tumblr, I'm moon landing fictionkin;Tumblr
A threesome? No...if I wanted to disappoint two people at the same time I would go to dinner with my parents;Relationships
TIL that the Church of the Flying Spaghetti Monster has it's own version of the devil . . . You will know this fake Flying Spaghetti Monster by his name, for he is known as the Im-Pasta.;Religion
Just finished typing this tweet.;Social Media
that show "Intervention" should just be called "Haters";TV Shows
[picking a career as a kid] I just want to do something that matters [many years and jobs later] Oh right nothing matters;Career
Being nice to the people you don't like isn't called 2 faced, its called growing up.;Maturity
DR DOG: *gives kid patient a sucker* MOM: what do u say KID: thanks mr dog DD: kid I didnt go to med school for 56 years to be called Mr Dog;Medicine
Ever accidentally say 'I love you' to important business customers on the phone? Me too. I MEAN ME NEITHER.;Business
Isn't it annoying when you're having dinner with your in-laws and they don't exist because no one loves you enough to marry you?;Relationships
If it ain't broke, I haven't borrowed it yet.;Borrowing
How do a neckbeard's cells divide? by m'tosis;Science
Always trust people who like big butts.... They cannot lie.;People
An apple a day keeps the doctor away... Because if you purchase one of their computers, you won't be able to afford health insurance;Technology
Why do Russian cars have such a bad rep? Because they're always Stalin.;Cars
Looks like someone spent more time at the gym than in English class...;English
My friend started a business in Afghanistan selling land mines that look like prayer rugs.. He says prophets are going through the roof.;Business
3 blind mice walk into a bar... ...but they are unaware of their surroundings so to draw humour from their situation would be exploitative.;Blindness
What's the difference between a baby and baby Alien? One bursts into tears. The other bursts out of tears;Alien
Is your refrigerator running? Because I just might vote for it.;Politics
What do you call a horny skeleton? A boner *ba dum tssssssss*;Skeleton
You know the kids that'd knock on doors and run away....? ...they now deliver stuff for UPS;UPS
Knock-Knock Who's there? Meg White's most intricate beat.;Music
Beethoven:Who wants to hear some Symphonies? *crowd goes wild B:I SAID WHO WANTS TO HEAR SOME SYMPHONIES *crowd goes nuts B:I CANT HEAR YOU!;Music
I like to stare at a Priest & say "You wore that same outfit last week" so he thinks I go to church every week & knows I'm on to his shit.;Church
Making a good baby joke is easy But the delivery is a bitch.;Parenting
Always the best looking one in the room. *Restroom **Restroom stall whatever;Beauty
I'm always frank with my sexual partners. Don't want them knowing my real name.;Sex
Why did the alcoholic quit his acting career when the audience jeered at him? He couldn't handle his boos.;alcoholic
Sick and tired of birds going to any concert they want for free. Maybe get a job and buy a ticket like the rest of us.;birds
The best dad jokes are the ones you'll never hear... ...the black ones.;dad jokes
Funny how old trash yards always have so much razor wire on the fence If I want that trash bad enough no amount of razors will stop me;trash yards
Never eat bear steaks... they're too gristly. (grizzly if you didn't get it);bear steaks
The ghost teacher was showing her class how to walk through walls. "Now did all of you understand that?" she asked. "If not, I'll just go through it again.";ghost teacher
SOME DUDE IN A LAB IS WORKING ON BRINGING THE PTERODACTYL BACK TO LIFE SO ENJOY THOSE EVENING STROLLS WHILE YOU CAN!;pterodactyl
What Do You Call a Bad Circumcision? What do you call a bad circumcision? A rip off.;circumcision
How does Dracula eat his food? In *bite* size pieces;Dracula
Please stop praying for my grandpa u are making him too strong. He broke out of the hospital & cops say their tasers don't work on him :(;grandpa
I masturbated on a roller-coaster once... ...it was a real white-knuckle ride.;roller-coaster
"You're an idiot." -My wife, after frantically looking around after I scream the word "HAY!" while pointing at hay for the millionth time.;marriage
Spider-Man, Spider-Man, does the same movies over again. Who'll he fight? The same bad guys! Billion dollar film franchise.;Spider-Man
When you walk through the valley of the shadow of death, it means you've been using Apple Maps.;Technology
Coming up to the anniversary of 9/11  a reminder, that jokes about this tragedy are plane wrong.;9/11
My doctor said I had 2 months to live So I shot him, the judge gave me 30 years;Death
What was Hitler's greatest accomplishment? He killed Hitler;Hitler
It's difficult to explain puns to Kleptomaniacs... they always take things, literally.;Puns
Why is the economy so bad has anyone told these guys there's always money in the banana stand;Economy
What game is in Schrodinger's Xbox? Dead or Alive;Gaming
What did Hitler say when he got a 10 kill streak? Get reiched.;Hitler
What do you call the line at a Vietnamese restaurant? Pho queue!;Food
What sits at the bottom of the ocean and shakes? A nervous wreck!;Ocean
A month before my grandfather died we had tried everything to cure him. We then heard you could try covering him head to toe in baby oil - after that he went downhill very quickly.;Death
I was given a load of plasticine for Christmas... I'm not sure what to make of it.;Gifts
I from korea Hi;Korea
What do you call a happy Lassie ? A jolly collie !;Lassie
Oscar Pistorius wanted a new bathroom door... ...but apparently his girlfriend was dead against it.;Oscar Pistorius
Fun prank: 1. Steal your married friends phone 2. Change your name to 'Brandi from the club' 3. Call repeatedly at 3AM and hang up;Prank
Lethal tasers can be a real buzzkill.;Tasers
[ultrasound] DOCTOR: oh my god! HER: what's wrong? DOCTOR: Ok don't panic but it looks as though you swallowed a baby;Ultrasound
Two Wrongs Don't Make a Right... But three rights make a left;Rights
Why do witches have stiff joints ? They get broomatism !;Witches
It's better to have loved a short man than to never have loved a tall.;Love
Did you hear about the Irish monster who went  to night school to learn to read in the dark?;Irish monster
Did you hear about the guy who thought he performed brain surgery on himself? Turned out, it was all in his head.;Brain surgery
Why can't Michael Jackson play chess? Because he is dead.;Michael Jackson
What do you call a Mexican who can see into the future? Cristobal;Mexican
Why did the vampire have to get glasses? Because he was blind as a bat! (My 4 year old sister came up with this one yesterday);Vampire
"Sir, I need you to explain your resume." Well, my pet tiger & I were beloved cartoon characters "Current job?" I pee on things I don't like;cartoon
Bartender: "Do you want a drink, miss?"nnMe: "What are my choices?"nnBartender: "Yes or No.";drinking
Why does santa have such a large sack? Because he only comes once a year;Santa
My toddler appears to know a magic spell to transform any space into a Hoarders episode.;parenting
If you think it hurts to lose a boyfriend/girlfriend, you've clearly never lost close to 500 GB's worth of data on your hard drive.;relationships
One day, scientists will build a very intelligent supercomputer. "Is there a god?", they ask. *** "There is one now.";technology
Does Rapunzel use the shampoo "Head & Shoulders, knees & Toes.";haircare
I think that the NSA is after me Because I'm Snowden after this blizzard;surveillance
I just sneezed while eating a salad and the button popped off my jeans Which proves my theory: nothing good can ever come from eating salad;salad
If Zombies ever switch to eating souls, I'll have the last laugh on everyone whoever made fun of me for being a Ginger;zombies
What's brown and sounds like a bell? Dung;wordplay
Tower: Mission triple-three do you have problems? Pilot: I think I have lost my compass. Tower: Judging the way you are flying you lost the whole instrument panel..;aviation
Asking me if I want a bag for the box of tampons I just bought is like asking me if they're for here or to go.;Tampons
How much did Harambe drink in the bar? Just a couple of shots;Harambe
My mom always has these great sayings for life, like "Don't count your chickens before they hatch" and "Everybody hates you.";Life
[lifts $1000 apple watch to my face] Wrist computer: show me where hot dogs are.;Apple Watch
You can pretty much tell me anything is an anagram and I'll believe it. I'm not about to rearrange a bunch of letters like some doctor;Anagrams
mathematician Why do mathematicians only count up to 287? Because if they count one more it would be 2gross to continue.;Mathematicians
Her cooking is so bad, it would make medicine sick!;Cooking
Having Gay parents is the worst. You either get double the amount of Dad Jokes or stuck in an infinite loop of "Go ask your mother".;Gay Parents
How do you castrate a priest? Kick the altar boy in the back off the head;Priest
*Goes to the gym. Takes a selfie in front of the weights. Leaves.;Gym
Ten words, two commas, a punctuation mark and a full stop all appeared in court yesterday. They're due to be sentenced next week.;Punctuation
What's the difference between a Soap Opera and a Trailer Park? A Trailer park has much more interesting drama and less than a third of those pesky white teeth.;Soap Opera
Everyday is a good day to walk through the forest, The fact that im dragging a dead body is completely irrelevant;Forest
Saw a guy with flames tattooed all over his face. I hope someday he finds a girl who has marshmallows tattooed all over hers.;Tattoos
People in glass houses, shouldn't throw stones... They should use them to build proper houses.;Glass Houses
Why don't black people dream? The last one who did got shot.;race
Baby, you're a firework: You hold my interest for about 15 minutes and scare the shit out of my dog.;relationships
C, Eb, and G walk into a bar, and the bartender says, "We don't serve minors here." So Eb leaves, and C and G have a fifth between them.;music
Kids are like farts. You can just about stand your own.;parenting
Our baby now can clap which I believe qualifies him to be a member of an infomercial audience.;parenting
Why is the sport of cricket called cricket? A: **Because it's boring.** *Was told this by a 10 year old, and didn't quite get it at first, but I think it's rather genius.*;cricket
BBC News: Man is killed by wave. Fuck, how big was the other guy's hand!?;news
Whenever I see a car with an "Italia" bumper sticker on it, I always write "Gen" in front of it because I'm an adult.;nationality
What's Darth Vader's Favorite Mineral? co-pper;Star Wars
Zelda is a web browser Because Link appears in it.;video games
My company is hiring someone for a Business Development, Sales and Marketing position... They're gonna call the new hire the BDSM Executive.;business
Fun prank Make them study for 18 years then don't give them jobs;education
Menstruation jokes are never funny... Period.;menstruation
I just emptied a caprisun into a glass and added vodka so that's where i'm at in life.;Life
Uma Thurman's eyes are so wide apart...... she can accurately measure the distance to the moon using parallax.;Uma Thurman
What was the difference between C# and VB About 6 months.;Programming
I don't mind holding my wife's purse. It's the only time I get to be close to my balls.;Marriage
Request: push more paper than a ... I need a joke some what related to this. Any help would be much appreciated;Paperwork
A police man came up to me with a sniffer dog and said, "This dog tells me you're on drugs." "I'm on drugs? You're the one talking to dogs";Drugs
[in the woods] Me: *rescues a deer from a bear trap* Deer: I have a boyfriend;Wildlife
Back up so I can take your picture. Further More. Keep going. A little bit more distance. Drop off the Earth. Perfect.;Photography
Dad: Your grandpa used to cut the grass before he died, but now he's- Son: Dad please don't... Dad: Lawn gone.;Death
How do you find a blind man in a nudist colony? It isn't hard.;Blindness
What's the difference between a large pepperoni pizza and an Art History degree? The pizza can feed a family of four.;Education
I've never been skydiving, but I've zoomed in on Google Earth really really fast.;Skydiving
What rock group has four men that don't sing? Mount Rushmore;Mount Rushmore
Why doesn't Nigel Farage like election forecasts? He dislikes ~~poles~~ polls How do you type jokes that rely on similar sounding words? It hard :(;Politics
Ingredients for an apocalypse salad Edive, thyme;Apocalypse
"I beat you, fair and square" - Me telling you what I did to you, where I did it, and what my favorite shape is;Competition
My roommate forgot to pay the cable bill this month. They came and cut our Cox off.;Cable
What do you call an ant who skips school ? A truant !;Ant
Psychic porn stars always see it coming.;Psychic
Guy playing chess with his Central European lover "Czech and mate";Chess
My friend had a dog... My friend had a dog that could only bark below 100hz. It was a sub woofer;Dog
Why does Tiger have to take so many baths? Because he plays with Pooh all day.;Tiger
Q: What goes: click click click "Now? FUCK!" click click click "Now? FUCK!" etc... A: A blind guy working a Rubix cube.;Rubix
K1: Frankincence K2: Myrrh K3: Gold K1 & K2: WHAT? K3: Gold K1: We said 20 each! K3: I.. K1: I hate you K3: Wrap it from all of us?;Gift
A man goes to the zoo. There's only one animal, a dog. It's a pretty Shitzu;Zoo
I know one person who thinks he's an owl. Who? Now I know two.;Owl
How did the man get the woman into the pool club? He snooker in!;Pool
At school the other kids used to push me around and call me lazy I loved that wheelchair.;School
Being successful is like getting pregnant.. ..Everyone will come to congratulate you but no one dares to ask how hard and how many times you were fucked.;Success
What is Metal Gear's Snake's secret? There's a Solid, Liquid, and Solidus Snake. It seems they all passed gas.;Metal Gear
What did the Olympic size swimming pool say to the kiddie pool? I can't be your friend anymore you're just too shallow!;Swimming Pool
Knock Knock Who's there ! Bernadette ! Bernadette who ? Bernadette ate all my dinner and now I'm starving !;Bernadette
Another International Ninja Day went completely unnoticed.;Ninja Day
How mani Iowa citizens does it take to screw in a lightbulb? 4 no 5 no 6 no its really 4 - not sure, better flip a coin to get the right number;Iowa Citizens
What happened to the skunk who failed his swimming lesson? He stank to the bottom of the pool!;Skunk
If you are living your life without giving an "f", You are living a li[ ]e.;Life
Thought I saw Shaggy at What-a-burger this morning...... But, "It Wasn't him".;Shaggy
9/11 jokes are not funny guys.. The other 2, however, are hilarious!!;9/11
Please pray for me as I make the difficult transition from pumpkin spice to eggnog lattes.;Lattes
Rick Astley will let you borrow any pixar movie in his collection except one. He's never gonna give you Up.;Pixar Movies
What kinda meat does a priest eat on Friday? nun;Priest
So an Irishman.... Walks out of a bar....;Irishman
I'd like to say some wise and meaningful shit, but the fact I just referred to it as "shit" shows just how meaningful I can be.;Wisdom
"Oh look, rain! Wait, how do I drive again?" - People;Driving
Let's begin by pushing a Nickleback album onto every ISIS phone.;ISIS
Playing with Silly Putty is like chewing gum for your hands.;Silly Putty
Who sung? Sam. Samsung;Music
What does an Indian kid say before leaving his house for the day?.. Mumbai;India
Knock Knock...Who's There?.........9/11.....9/11 Who? "I thought you said you'd never forget....";9/11
If you want breakfast in bed, sleep in the kitchen.;Breakfast
It's the story of Zip the penguin. It's a penguin, walking happily on the ice, and.... Ziiiiiiip the penguin!;Penguin
What's the cheapest kind of meat? ...Deer balls, They're under a buck!;Meat
White girl frustrated in the 1700's: "I shan't even";History
Anaconda Funny Joke I was watching anaconda on my laptop then my parents walked in.... I just switched to porn it was easyier to explain;Movies
Queer Irishman Sean: Did ya here the one about the queer Irishman? Brian: No. Sean: Seems he was spotted leaving the pub at 11 o'clock with a girl. Brian: So? Sean: Closing time's one.;Pub
I only like two kinds of pie Hot and cold;Pie
Did you hear about the cowboy who wore a hat made of paper towels? He had a bounty on his head.;Cowboy
What did the English man say when he walked in on his wife making love to three men? 'Ello, 'ello, 'ello!;Englishman
Q. Why did the ape run around with a piece  of raw meat on his head? A. He thought he was a gorilla. (griller)!;Ape
If you ask Chuck Norris what time it is, he always says, "Two seconds 'til." After you ask, "Two seconds 'til what?" he roundhouse kicks you in the face.;Chuck Norris
The restaurant said they couldn't seat me right away due to lack of waiters I said, "That's alright, I'll wait".;Restaurant
What kind of medicine do bears take? Bayer Asprin;Bears
[At dentist] Dentist: Any plans for the weekend? Nnooiddtrrreeeskllyggfff Dentist: I'm not doing anything either.;Dentist
What do you call an insect that gets exposed to radiation but nothing of consequence happens to it? A moot ant;Insect
While on duty, a police officer comes across an injured baby horse. The cause of the injury unknown, but the officer suspects foal play.;Police
The White Walkers don't need to attack The Known World as they all kill each other there anyway.;Game of Thrones
Your sign says "NO SHIRT, NO SHOES, NO SERVICE", so it seems highly unfair that you kicked me out for not wearing pants.;Sign
I have an inferiority complex.. .. but it's not a very good one.;Inferiority complex
"HOW" - dyslexic owl;Owl
A gentleman is . . . ...a man who gets out of the shower to take a pee;Gentleman
I tried to catch fog yesterday... Mist.;Fog
There are three people with four cigarettes on a boat. None of them have a lighter or matches. What do they do? Throw a cigarette over-board so the entire boat becomes a cigarette lighter!;Cigarettes
Pretending to hold the elevator while secretly pressing "close door" is an art.;Elevator
Twitter has lost 90% of my tweets. Great! Now I've got nothing to show for the last two years. Nothing.;Twitter
What do you call a confederate that's bleeding out? A rebel without a gauze;American Civil War
Did you guys hear about the 4 car accident in Mexico? ...94 people died.;Mexico
I knocked on my neighbour's door. I said, "Can you keep it down a bit please?" "Why?" he asked. I said, "I just feel a bit uncomfortable talking to you when you are erect.";Noise
A termite walks into a bar... And asks the nearest person "Hey, is the bar tender here?";Bar
What was Mozart's first movement? His bowels.;Mozart
[wife checking on me and the kids] Hello "I called the house, you didn't answer." I went out. "Ok. Well how have they been?" How's who been?;Parenting
So many brave flute players were killed by cobras in picnic baskets before one of them tried an Indian song.;Flute
When in Canada, what is Bruce Lee's favorite vegetable? Carrot-eh;Canada
Teacher: Didn't you hear me call  you? Pupil: But you said not to answer you back!;School
What is it called when a blind deaf man commits murder? Senseless Slaughter...;Murder
Why aren't there any Muslims in Star Trek? Because it's the future;Star Trek
You hear about all of these refugees? Sounds like a Syria's problem.;refugees
Dont take your phones with you when you go to a dentist they have li-ion batteries;batteries
Do you think Reese Witherspoon calls her kids Reese's Pieces cause I hope so.;Reese Witherspoon
Why did the hippie lifeguard not save the drowning boy? He was too far out man!!;hippie
What did the Irishman say about Batman and Superman's fathers? They were both Martha Fockers;Batman
What did the mathematician and the dentist talk about? Calculus;mathematics
What's the scariest thing in geometry? A vicious circle.;geometry
If I was ever on Jeopardy I would call Trebek the wrong name like I'd never heard of him. "I'll take Beauty Pageants for 400, Jason.";Jeopardy
What does NAACP stand for? National Association of Apes Called People.;NAACP
I'm not as tweet as you drunk I am think.;drunkenness
Why are pirates angry after leaving the bathroom? Because after "p" comes "irate";pirates
Before you criticize a man, walk a mile in his shoes... That way, when you do criticize him, you'll be a mile away AND have his shoes!;criticism
What do you call a Muslim pilot? A hijacker;Muslim
Less than 3% of the world's mantis population are atheists.;Atheism
How do you titillate an ocelot? You oscillate it's tits a lot;Ocelot
Best Relationship Advice: Make sure you're the crazy one.;Relationship
Ah yes. I've linked my Twitter to my Wordpress, and my LinkedIn to Klout. Now it's time to interface my Acura ILX with a giant redwood;Technology
I sent an Adele album to a guy who bought it on eBay, anyway his payment cancelled and I'm out of pocket .... Should I just give up or should I keep on chasing payments;Payment
Stupid people need a CPU upgrade, colorblind people need a GPU upgrade. Just thought of this a few minutes ago, thought you guys might like it.;People
I don't get why people are upset with Beyonce supporting the black panthers during the Super Bowl... The losing team was already FULL of black panthers;Beyonce
We'd love to offer you the job [My phone buzzes] Congrats on your 250 tweet! ME [leaving]: Lol no thanks I won't be needing to work anymore;Job
What do you call a lonely orator? A master debater.;Orator
What's the first rule of bug ownership? Watch your step!;Bug
Dwarfs and midgets have very little in common;Dwarfs
Do you know what a sex stone is? It's just a fucking rock.;Sex
What do you call a tree if you don't know what kind of tree it is? It's a mystery.;tree
Someone had the audacity to delete every version of Microsoft Office from my computer. I have no Words.;computer
What kind of tea is hard to swallow? Reality;tea
"Dammit" or "Damnit" are both acceptable, unless you are over the age of sixty, in which case "Dagnabit" is required.;language
I know a joke... that's so dark the police almost shot it.;joke
I finally understood the end of the 6th Sense All those names at the end were people who worked on the movie.;movie
What's the difference between a white Jew and a black Jew? Black Jews have to get in the back of the oven.;Jew
Why don't hydrocarbons make good criminals? They're always getting com-busted.;chemistry
Why do divers fall backwards into the water? If they fell forwards they'd still be in the boat.;diving
"Our toes look nothing like that!" - Camels;camel
What's black and white and red all over? Charlotte, NC;city
What's the difference between ironman and ironwoman? One is a superhero and the other is a simple command.;ironman
I went to China and couldn't find a single Catholic church... I guess they must have heard about the "One-child only" policy;China
These Mexican cannibals accidentally... These Mexican cannibals accidentally kill a priest for their meal. One of the guys asks the cook "ay, what's for dinner?" The cook says "tacos al pastor";Mexico
What happened when Dr Frankenstein swallowed some uranium? He got atomic ache.;Frankenstein
How do you get an art major off your front porch? Pay for the pizza!;art
I'm gonna name my firstborn "arial" and people will be like "oh like the mermaid" and i'll say "no like the font";name
When I die, I'd like the word Humble' to be written. .......on my statue.;humility
I'm a scientist that's researching beastiality between humans and dogs You'll find me in my lab;research
It takes a long time to delete 900 million dollars worth of stuff from an Amazon shopping cart.;shopping
Two children pieces of graphite are playing with a diamond..... ...Mummy piece of graphite walks in and says "Leave your Father alone - he's been under a lot of pressure";diamond
My sons consider "it's bedtime" my first offer in the negotiation process;parenting
How many forever alone guys does it take to change a light bulb? One, but he wishes it was two.;loneliness
What do you get if you cross a wireless with a hairdresser ? Radio waves !;hairdresser
Dear Google Maps, Don't insult me by telling me to head "southwest". If I knew where southwest was, I wouldn't be using you. Kthnxbye;navigation
I'm reading a book titled "The Indestructible Dog". I just can't put it down.;books
What are filipinos horror stories? Crispy Pata;Filipinos
A guy gets hit on the head by a falling soda can. But he's allright. Guess he was lucky *puts on sunglasses* It was a soft drink #FFFC;accidents
Q: What do kids like to eat in the playground? A: Recess Pieces.;playground
Have you seen the new Stephen Hawking's movie? They say it's too good you won't be able to move from your seat the entire film.;Stephen Hawking
There was an ignition recall on my new car.... I guess we're off to a bad start.;cars
Me +  + Loud Music = Wildly dancing like no one ever imagined.;music
You think I'm over dramatic? When an octopus gets upset, it eats itself. THAT'S over dramatic.;octopuses
Why do hippies like to swim way offshore? Cause it's far out, man;hippies
The package of this pie is labeled "Apple," yet these are clearly cherries. I'm not sticking my dick in this.;food
What kind of code does a volcano use to make its website? HTMelt;volcanoes
I sing like an amputee I can't hold a note, can't carry a tune...;singing
What's the difference between a guy falling from the 20th or the 1st floor of a building? 20th floor fall goes: *Aaaaaah, BAM!* 1st floor fall goes: *BAM, Aaaaah!*;accidents
"Traaains" - traveling zombies;zombies
Jimmy cracked cocaine, and suddenly everyone cared.;drugs
My kids don't like when I drink, but if it wasn't for alcohol, they wouldn't even be here.;alcohol
Two vultures board an airplane, each carrying two dead raccoons. The flight attendant looks at them and says, "I'm sorry, gentlemen, only one carrion allowed per passenger.";vultures
So a bunch of women were playing basketball;women
You'd think being in a pickle would be a good thing.;pickle
Why I don't watch science documentaries with my mum. Man on TV: Microwaves travel at the speed of light Mum: Fuck me, that's impressive. Microwaves are heavy.;science
I met a guy today with a huge tumor... It was tho growth.;tumor
Hopefully "researching tweets" will hold up in a court of law when the prosecution presents my google search history as evidence.;research
Me: I'm happy right now. Life: Lol one sec;life
I've never been carded at a Forever 21.;age
*gives your eulogy after inhaling helium*;funeral
Thinking about the first person ever to get drunk. People must have been like, "COME QUICK! JEREMIAH HAS BEEN STRICKEN WITH AWESOME!";drunk
When Mike got arrested they told him "Anything you say will be held against you." Mike said "Claudia Schiffer's breasts.";arrest
I just fell down the stairs holding a guitar and accidentally wrote a One Direction song.;Music
If you ask Vanilla Ice's mother about his childhood... she'll tell you that he was a nice, nice baby.;Vanilla Ice
Can we PLEASE... stop beating a dead gorilla.;Stop beating a dead gorilla
I carry a rolled up yoga mat so people think I'm fit but really it's just a great way to hold 2 footlong meatball subs.;Fitness
My son asked me to stop singing oasis songs in public... I said maybe.;Music
An Irishman walks out of a bar.;Irishman
What did the Chinese vocalist do after smoking some marijuana? He Shanghai.;Chinese vocalist
What's the difference between Michael Jackson and Neil Armstrong? Neil Armstrong WALKED on the moon. Michael Jackson fucked little boys.;Michael Jackson
In rest homes, when lovers have spats, do they key each other's walkers???;Rest homes
Do you ever get a shooting pain through your body like someone has a voodoo doll of you and they are stabbing it? No? How about now? Now?;Pain
What's brown and sits on a piano bench? Beethoven's last movement.;Beethoven
"Son, you were adopted." "What, really?" I said. "Yes, they're coming to pick you up in an hour";Adoption
NSF(Life) Why was the strawberry crying? Because it's mom was in a real jam.;Strawberry
I've learned so much from my mistakes.. I'm thinking of making some more;Mistakes
What did cinderella do when she reached the ball? She choked.;Cinderella
What do you call an elephant that flies ? A jumbo jet !;Elephant
If you pronounce the word vase like "voz" I'm gonna want to punch you in the foz;Pronunciation
The first computer can be traced back as far as Adam and Eve It was an Apple with extremely limited memory: just one bite. Then everything crashed.;Computer
Where do avocados come from? Uh, well, when a crocodile loves a pear very much...;Avocado
I had a really bad day yesterday the only thing that was positive was my HIV-test.;HIV
My ex is like the Mona Lisa It's not that she is pretty or anything, but I would be ecstatic if I came home to find her hanging in the living room;Mona Lisa
I want to be so talented and attractive that people are blown away that I'm nice.;Talent
What's worse than having your doctor tell you that you have VD? Having your dentist tell you.;Disease
Overheard at a gay bar "Let me push that stool in for you";Gay bar
I asked my wife if it was still necessary to get her a card for valentines day even after 5 years of marriage. She said yes and the only card she wanted was VISA.;Valentine
I've bought tickets to all One Directions upcoming gigs.They're not my cup of tea but the tickets say The Doors open at 7:15 and i love them;Concert
Statistically speaking, every male has had a crush on a teacher... For me, it's my wife's yoga instructor.;Teacher
Just got out of heart surgery with a surgeon who had tremors. I'm quite shaken up about it. Sorry if this is a repost.;Surgery
When do you know you are getting a good deal on a boat? When there's a sail on it.;boat
Cop: do u have anything illegal in the vehicle Me: *thinks about all the drugs in the car* no Cop: why did you just say asterisk thinks abo;police
Would headphones get tangled in space? no, they would knot;space
Boxing is like a dance, a dance where you punch your dance partner until he doesn't want to dance anymore.;boxing
stared at the sun to long trying to get my transition lenses to change but forgot I dont wear glasses. major headach now;health
TIL that the current chinese president Xi Jinping, has a PhD in English literature. That's why the Chinese people call him "The Great Reader".;politics
If you were stranded on an island and could bring three items what would you bring? Michael Phelps, a saddle, and stick with a gold medal on the end.;survival
I've now had my account locked and been forced to change my password so many times it is up to: password1234567;password
There's a cure for kleptomania! They make a pilfer that.;medicine
