"Joke";"Joke topic"
"Wanna hear a chemistry joke?" "Na, man, I'm good." "Wow, you didn't have to get salty over it." (Chemically inaccurate but who cares, right?);Chemistry
My lighter has two settings: 1: Spark, spark, spark 2: No left eyebrow;Lighter
Spain now have the messiest prisons in the world. No messing.;Prison
What's the difference between a catholic and and a catoholic? One is devoted to following to rules laid down by those who consider their will that of the divine. The other is a type of christian.;Christianity
Me I'm a joke.;Self
fools cosa rara;Opera
What do you call people who hang out with musicians? Drummers;Music
Daddy daddy can I have another glass of water please? But that's the tenth one I've given you tonight!  Yes but the baby's bedroom is still on fire.;Parenting
A deer stumbles out of the forest and says "that's the last time I do that for two bucks.";Deer
What do you call an explanation of an Asian cooking show? A wok-through.;Cooking
"First gay marriage. What's next - people marrying dogs?!" *nervous glance at dog Dog: Frank, we've been over this. I like you as a friend;Marriage
[first date] "so what do you do?" *thinking about the jar of coins I plan to use for new shrubs* I'm a hedge fund manager;Finance
kley (Proto-Indo-European)-&gt ,  (Greek)-&gt clima (Latin)-&gt climat (French)-&gt climate Climate change is man-made.;Language
I bet by the time you were done listening to The Fray's "How to Save a Life," the person choking on their food would be dead already.;music
There is a new Barbie doll on the market -  Safari Barbie ...with rifle pith helmet and pygmy guide;Barbie
Fun Fact: Organic milk only comes from cows that do yoga and moo about being a vegetarian or marathons they were in.;milk
Yo mama's so fat... When she picked up a toddler the zoo keepers shot her.;fat
Scooby Doo led me to believe there would be a LOT more abandoned amusement parks and old people pretending to be ghosts. So Disappointed.;Scooby Doo
"Look guys! No hands!" -captain of the Titanic;Titanic
What did the dog say to the man? Nothing stupid, dogs don't talk.;dog
Cut the shit, people who think I'm going to share my arm rest at the movie theater.;movie theater
I was awakened last night by the bulimic lady in the apartment next door. I knocked on her door and said: "Please keep it down!";bulimia
"I'm better than you because I can fly and my body is a boat." ~ Ducks;ducks
Why was the pregnant woman screaming "wouldn't, shouldn't, couldn't!"? She was having contractions.;pregnancy
What do children in north korea study for a science? Kimistry;North Korea
What do you call a fat Taylor Swift? Taylor not so Swift;Taylor Swift
People who say they're 'living in the moment' must be hitting the refresh button like a motherfucker.;social media
Knock knock. Mailman.;Mailman
Why did the concrete fail at its job? It couldn't take the shear stress;Concrete
I've built a labyrinth for my pigs. It's ham-mazing.;Pigs
Almost half the atheists I know were raised catholic, and I can't help but wonder... Was the sex really that bad?;Atheists
You haven't truly won an argument until the other person says "whatever.";Arguments
You know what they say about amnesia... No, really. Do you know?;Amnesia
I don't get why I got fired today I was just doing my job... Stalking;Job
No officer, my car was already upside down when I got here.;Car
Did you hear about the new Mike Tyson computer? It has two bytes and no memory;Computer
There's no worse feeling than lying next to the person you love and they don't know you love them. Or that you're in their house again.;Love
What is Pinocchio's favourite kind of sex? No strings attached.;Pinocchio
So a lady walks into a bar and orders a double entendre... ...and the bartender gives it to her.;Bar
My Blonde neighbor says me and my friends suck at basketball. I asked her why and she said, "Because double teaming is against the rules";Basketball
I'm addicted to Halloween! Nobody seems to know how to "treat" it;Halloween
Did you hear Helen Keller was an atheist? I guess she never saw the light.;Helen Keller
Your overexposure to Korean pop music last year will be nothing compared to your overexposure to Korean nuclear radiation this year.;Korean pop music
Why did Pinocchio's nose get longer? Because he told his wife he cheated on her.;Pinocchio
My ex-girlfriend was like an incompetent tailor... She didn't suit me.;Relationship
What did the fish say when it swam into a wall? Dam;Fish
What makes a barbershop quartet sound so amazing? They're on the cutting edge of musical innovation.;Barbershop quartet
Wanna hear a joke about Ebola? You probably won't get it.;Ebola
My sister is a mathematician... She celebrates 4/20 on January fifth because it's just simpler that way.;Mathematics
What do you do in the bathroom if you are trying to waste time? Stall;Bathroom
I'm under the weather today, also so is everyone else, that's how weather works.;Weather
We need to keep kids off drugs. It's hard enough to find them without kids buying them too;Drugs
Secret: Something which is told to one person at a time.;Secret
Me: WHY DID YOU EVEN COME HERE IF YOU DIDN'T WANT TO BE WITH ME!! Him: Ma'am please just take your pizza.;Relationship
My son, who is 10, just explained that the things he did when he was 7 no longer reflect the person that he is now. I need a drink.;Parenting
Exercising can add years to your life. For example I jogged 4 miles today and now I feel like I'm 73.;Exercise
What do you call two lepers in a spar? Soup;Leprosy
According to scientists, the Gulf of Mexico may never recover from the spill. It's true what they say: once you go black, you never go back.;Environment
I ran into my dad earlier... Shitty driving must run in the family...;Family
Policeman: Are you going to a fire? Motorist: No I'm trying to prevent one. That's what my boss said  would happen if I were late again.;Work
"Please note that WinRAR is not free software. After a 40 day trial period you must either buy a license or remove it from your computer.";Software
I really wanted my kid to be a kid so I gave birth directly into the ball pit at Chuck E. Cheese's.;Parenting
Where's the best place to go on the first date? All the way;Dating
Why did the cowboy have a brown moustache? Cause he was Lookin' for loooove in alllll the wrong places.;Love
Billion dollar idea: A phone that charges using body fat!;Technology
What do you call a sick Pokemon? Pikachoo;Pokemon
Why can't Hellen Keller drive? Because she's dead;Hellen Keller
It's so cold outside... I just saw a politician with his hands in his own pockets!;Politics
A man and a woman are lying in bed late night... ...and the woman asks her man: "Honey, do you prefer smart or pretty women?" and the man responds calmly: "Neither, baby, I prefer you.";Relationship
'hey babe, you fancy Amazon prime movie and instant video online demand service and chill later?' No thanks dad;Dating
I have been try to come up with a funny joke about leeches. I couldn't because they all suck;Leeches
Tweeting and grocery shopping don't mix. I've been down every aisle and just realized all I have in my cart is a cabbage and someone's baby.;Shopping
My little brother is extremely proud of this joke. What do you call a reptile who anyways starts fights? An Insti-Gator;Reptiles
Population Control: Make birth control a psychedelic. You're welcome.;Birth Control
The Tree Stooges: Moehogany, Cherry, and Curly Maple Alternate for Larry: Larchy;Wood
I had an awkward moment with my english teacher. Apparently pathetic fallacy has nothing to do with erectile dysfunction.;English
what car do people drive in Norway when it floods? the fjord escape;Norway
I had a terrible cross-eyed teacher in primary schoool She could never keep her pupils under control.;School
Why was the paper man sent to jail? He was caught rustling.;Paper
The Story of 3 chinese immegrants;Immigration
I'm not stalking you. I'm getting to know you behind your back.;Stalking
What do cats love to read. catalogs;cats
My sex life lately has been like very fine jewelry 100% handmade;sex
What do you call fish that taste two times as salty? 2Na;fish
What do you call an Irish threesome? Dublin up.;Irish
What do you call a bull that masturbates? Beef Jerky.;bull
Did yall see the Ebola donation thing that popped up on Face Book the other day? I clicked not now, because I thought it was some kind of virus.;Ebola
What's the difference between a lentil and a chick pea? I won't pay $200 to have a lentil on my face.;food
Why are there no Walmarts in Syria? Because they're all targets;Syria
When I said "I hope you die," I was actually being really thoughtful. Do you really want to experience the unending burdens of immortality?;immortality
Why is Xena never charged with any crime? Because she's Lucy Lawless;Xena
I'm an Easter egg in the streets and a deviled egg in the sheets.;sex
Height of noise Two skeletons having sex on a tin roof and using a can for a condom;sex
Two parallel lines have so much in common Its a shame that.....;math
Yo momma so bald head she put a weave cap on and it weave her cull;yo momma
We get it, painters: you love naked women and bowls of fruit.;Art
I don't think Jesus would be mad if he came back and saw what the world has become. He might be a bit cross, though.;Jesus
[work email] Me: Can I meat the new guy? Boss: Meet? Okay, sure... Me: Great! *hides bag of steaks*;Work
Why did the elephant paint his balls green? Answer: to hide in avocado trees.. How did Tarzan die? Answer: Picking avocados;Animals
I make out with a squirrel at a party one time, and now everyone is scared of me? That's just ridiculous, he was dead for at least 2 hours.;Party
I don't know why everyone's complaining about chip card readers. I have bad credit.;Finance
What do you do when you want to golf in a thunderstorm? Hold up a 1 Iron. Not even God can hit a 1 iron.;Golf
What's the difference between Michael Jackson and Andrew Jackson? One goes from black to white, the other goes from white to black.;History
PREACHER: any prayer requests? 3 DUCKS IN A TRENCHCOAT (from the last pew): do the one about our daily bread;Church
Why is it so difficult for women to find a man who is sensitive, caring, and good looking? All of those guys already have boyfriends.;Relationships
How do you make 7 even? By removing the S;Math
I keep a length of dental floss inside my perpetually furrowed brow.;Anxiety
interviewer: what can u bring to the firm me: [places a tiny cactus on desk & smiles] interviewer: I meant like clients me: [removes cactus];job
Michigan is the First State to Welcome Back Sub-$1 Gas Just flip on your water faucet and you'll get it for free;gas
I saw two lesbians kissing in the park. "There's a time and a place for that," I told my wife. She said, "Yeah..." I said, "It's 9pm and my house.";homosexuality
Damn Jared Back at it again with the white vans!;Jared
I like to send out texts saying "Hey, I got a new phone and lost your number. Can I have it again?" Just to see who`s dumb enough.;technology
Whats the difference between a boner and lamborghini? Right now, I don't have a Lamborghini );wealth
Why is a river really rich? It's got two banks.;river
CREATE PASSWORD - "123Bob". Password must contain no names, be complex and have over 50 characters. "GameOfThrones" Password accepted.;password
Today I saw Flash walking by, on the street. He must really be a shitty flash.;Flash
What's big, yellow, and can't swim? A school bus full of children.;bus
What was said the boiled waters funeral? You will be mist.;water
If cocaine were an old cranky man... He'd say "blow me"!;cocaine
I'd kill for a Nobel Peace Prize.;award
How does a Mexican keep warm ? They use chicken for heaters;Mexican
"Welcome to 9-1-1, Florida. If you're calling about a matter related to George Zimmerman, please press 2. Otherwise, stay on the line...";911
So, I hear Islamic Mysticism is all you need... It's suficient.;Islamic Mysticism
They say that money can't buy happiness, give me 100 dollars & watch me smile ;Money
what did 0 say to the 8? nice belt;Numbers
How can you lift an elephant with one hand? A. It is not a problem, since you will never find an elephant with one hand.;Elephant
ME: I had salmon for lunch. WIFE: the L is silent. ME: Ha, I knew that. I meant unch.;Lunch
YOU CAN'T BUY HOT POCKETS YOU CAN ONLY BUY COLD POCKETS YOU ARE EXPECTED SUPPLY THE HEAT YOURSELF DONT BELIEVE THE LIES.;Hot Pockets
Pineapple &amp Semen Isn't it odd that pineapple makes semen taste good, yet semen makes pineapple taste like shit. Credit to Harris Wittels;Pineapple
Victoria's Secret recently invented a bra that contains Bluetooth speakers ... ... because so many women had complained that men stare at their breasts instead of listening to them.;Victoria's Secret
Put the punchline in the title How do you ruin a joke?;Jokes
What do you call a stampede that runs in circles? NASCOW;Stampede
Has anyone said 'Julia Roberts makes me feel like I don't have enough teeth'? Because I'd like to say that.;Julia Roberts
Q: Why do marble statues look so mean? A: They have hearts of stone.;marble statues
A pirate walks into a bar... The bartender looks up and says "Do you know you have a steering wheel sticking out of your butt?" The pirate responds, "Yarrr, its driving me nuts.";pirates
What does a neckbeard say when make him laugh? You made m'laugh.;neckbeards
I just opened an Easy Bake Oven restaurant. Please call your order in, 17 hours prior to your arrival.;Easy Bake Oven
how many Frenchmen does it take to properly defend Frances borders? No idea, No ones ever tried.;Frenchmen
How do you advertise a motor home? A trailer;motor homes
So a Pokemon go user found a Mewtwo at a bar... 20,000 Pokemon go users walk into a bar.;Pokemon
What's brown and rhymes with snoop? Dr. Dre.!;Dr. Dre
Q: What does an attorney wear to work? A: A law suit.;attorneys
You know you're not a Harry Potter fan if: you think a parcel-tongue is someone who can speak to packages.;Harry Potter
I wanted to rope down this mountain... but I found it quite rappelent.;rope
Do you think the Tauntaun from The Empire Strikes Back got cold after Han sliced it open? Or do you think it kept lukewarm?;Tauntaun
My Valentine is like the square root of -100... A 10, but imaginary;Valentine
Why did they let the chicken join the band? Because he brought his own drumsticks;chicken
Cop pulls over bad driver Cop- sir do you realize how badly you were switching lanes? Guy- sorry officer, I'm drunk af Cop-that's not a valid reason to let your girlfriend drive the car;driving
How do you catch a wild bra? Set a booby trap.;bra
What's the best way to get a man to remember your anniversary? Get married on his birthday.;anniversary
What are the man with no shoes say when he was forced to walk on broken glass? Fuck;glass
Bought a jug of detergent that said it will clean 126 loads. ...So why, after 3 washes, do my sheets still glow under the black light?;detergent
Don't kiss me, I don't have the insulin for that. Tell me your diabetic jokes.;kiss
A mushrooms walks into a bar... ... The bartender yells "Get the hell outta here!" The mushroom says "But why?! I'm a Fungi!";mushroom
The year is 2075. A student asks how World War 3 began. The teacher responds with "Well, James Franco and Seth Rogen made a movie...";war
Who was the best boxer of all time? Jim Jones, he knocked out 909 people with one punch!;boxing
I don't repeat gossip So listen carefully the first time;gossip
Crush: "Hey!"  Me: *Retard mode activated*;crush
Heard they are making the Tetris movie into a trilogy... They must think its going to be a real blockbuster.;Tetris
What gets very small when exposed to cold? **YOUR PE**..anut butter ice cream crave;peanut butter
Whats the difference between a lentil and a chickpea? I wouldn't pay 200 to have a lentil on in my mouth;legume
I used to work at a trampoline factory It had its ups and downs;work
Thanks to Fitbit, all my anxious pacing can be passed off as exercise.;fitness
Why is the number 6 always angry? Because 789;number
Why does the american loose at billard ? Beacause he always shoots at the black one.;billiards
Life is like pizza. It makes you fat.;life
Mean people tell me "you've got a face only a mother could love" but the joke's on them because she didn't;appearance
Why do farts smell so bad? So the deaf can enjoy them too.;flatulence
"There's a party in my pants!" Sadly, they only RSVP I've received was from myself.;party
Getting marriage advice from a priest is like taking your lawn mower to Burger King to get repaired.;marriage
Why were the letters a-y banned? They were all nazis;letters
I saw this sign that mad me shit my pants. It said 'bathroom closed';bathroom
I've bought drinks for guys and not as an equality thing but because when I'm drunk I forget that money is real.;drinking
DOOM 4. All of the guns suck, so we made punching take forever.;game
Google won't search for Chuck Norris because it knows you don't find Chuck Norris, he finds you.;celebrity
In the beginning, God created Heaven and Earth. Everything else was made in China.;Creation
How many Mexicans does it take to screw in a lightbulb Juan.;Mexicans
When is a shirt not a shirt? When it's attire.;Wordplay
What should you do if you come across an elephant in the jungle? Wipe it off.;Elephant
I ate a banana so big that my Facebook relationship status automatically changed from "Married" to "It's Complicated.";Relationship
Hi we're a group of teens who solve mysteries! We wanna be taken seriously so we wrote a theme song about how we can't ever find our dog.;Teens
What do you call Batman when he leaves church early? Christian Bale;Batman
What's Whitney Houston's favorite coordination? Hand eyyyyyyyyyyeeeeee......;Whitney Houston
snickers where r mah snickers;Snickers
When everyone was giving apples to their teachers, I was the one giving cucumbers... Still to this day, Mr. Smith won't look me in the eyes.;Teacher
another candidate got the job i applyed for at Senate Office whomever you are, i hope your happy with that analist position you stole from me.;Job
I want to be the guy in a rap song that justs says YEA;Rap
15 year olds be like I remember 9/11;9/11
What did the police officer want from the criminal store? Just ice.;Police
I need to get my spine removed.. It's been holding me back my whole life;Spine
If I have HIV I hope I find out from a Doctor, like Charlie Sheen did And not from the TV, like his ex girlfriends did.;HIV
Why didn't Peter Jackson cast any black actors in The Lord Of The Rings? He was afraid they wouldn't be taken on their merits, that they'd just be seen as Tolkien blacks.;Lord of the Rings
What do you do when a Chemistry teacher dies ? Barium;Chemistry
My girlfriend went blind I hear when people lose one sense, it improves their others. Maybe she will improve in her sense of humour.;Girlfriend
To the man in the wheelchair that stole my camouflage jacket... You can hide but you can't run!;Wheelchair
Two guys from Michigan wake up in Hell....... ...and they go about there day, and live there daily lives as citizens of Hell, Michigan.;Michigan
What did the Hungarian say to the annoying kid? "You're nothing budapest!";Hungary
Accidentally pooped my pants in the elevator. I'm taking this shit to a whole new level.;Elevator
Did you hear about the new German microwave? It seats 8.;Germany
I had sex in a hall of mirrors. I was fucking beside myself.;Sex
Why is it more expensive to use air pumps nowadays? Inflation;Air Pumps
[argument w/girlfriend] HER: you know what your problem is? ME: no, *grabs pen and begins taking notes* but i'm about to find out;Argument
I like going to the park and watching the children run around because they don't know I'm using blanks. All credit to Emo Phillips.;children
oh hey mom. no i'm just Skyping with my girlfriend. what do you mean am i just playing a Vine of a girl saying i love you over and over;Skype
What do you call a bicycle made just for grandpas? A popsicle!;bicycle
Kind of a pick up line? I wrote you a song but it's only one verse... But it's only because you're my UNIVERSE ...lol...;love
A Montage Video of My Life Except every time I disappoint someone, it gets faster [0:08];life
I'm still a little pissed we didn't get to keep the tail through the evolutionary process.;evolution
What does a pirate's beard feel like? Corsair. (works better in a pirate accent);pirate
Me: How many legs does the dog have? 4 y.o: Five Me: There's something wrong with your counting. 4: There's something wrong with the dog.;dog
Me: You say all the right things. Her: I didn't say anything. Me: Shhh Don't ruin this for me.;love
A hamburger walks into a bar, and the bartender says, "I'm sorry, but we don'tserve food here.";burger
Why did 5000 Mexicans show up to fight at the Alamo? They only had two cars.;Mexicans
What has four legs and will kill you if it falls out of a tree? A pool table.;pool table
What comes in pairs? seeds;seeds
I know this girl who's a total butterpoliticalviews.;politics
Sorry I can't go out. I forgot to charge my phone halfway though the day.;technology
What do you call bread from heaven? 100% holy grain;religion
I told Leonardo DiCaprio a joke about the Oscars... He didn't get it.;movies
An Amnesiac Knocks on the Door Knock knock. Who's there? Amnesia. Amnesia who? ... ... Knock knock.;memory
Jersey Shore just got cancelled. Clearly an act of God. Your move, atheists.;religion
Why was the two-dimensional emo sad? Because nobody would ever know how deep he was.;music
I just invented a new word! Plagiarism;writing
What's the difference between a wedding and a funeral? One less drunk.;marriage
Life is like a gluten allergy.. It seems like everybody but me has one.;health
How do you get down off a horse? You don't, you get down off a duck.;animals
A priest, a rabbi and a duck all walk into a bar... [put your best punchlines in the comments, I couldn't think of anything];religion
I can count the number of times I've been to Chernobyl one one hand. It's zero, because I've never been to Chernobyl.;travel
Patient: I always see spots before my eyes. Doctor: Didn't the new glasses help? Patient: Sure now I see the spots much clearer.;spots
You ever notice when your phone decides to call someone its someone you don't want to talk to.!;phones
How many chickens does it take to screw in a light bulb? Who gives a cluck? (I wonder if the moderators will censor this joke merely on the grounds that it is categorically terrible?);chickens
Why do Canadians not pay attention to their local wildlife? Because there's nothing to care-aboot. (caribou);wildlife
I put a beaker of sodium hydroxide on a biography. It was base on a true story.;chemistry
What did the blind and deaf kid get for Christmas?? Cancer.;Christmas
A mugger jumps out in front of a university student... ...and shouts "your money or your life!" The student keeps walking, and says "Sorry mate, I'm a Computer Science student. I don't have either".;university
Instead of calling it them locker combinations.... We should call the locker permutations.;lockers
Misfortune Cookie After finishing our Chinese food, my husband and I cracked open our fortune cookies. Mine read, "Be quiet for a little while." His read, "Talk while you have a chance.";fortune
*Ok, don't let them know you're a dog* Him: The job is yours. Here's the keys to your new office. [tosses keys] *catches keys in my mouth*;job
Being calm is not something I rate.;calmness
I turn to my brother and ask Hey bro, what's the most you've jerked off in one day? "About 3 dudes".;brother
I bought a pig for $100 and named him Moo-Ham-Head, I then sold him for $150. Does that make him a profit?;business
There are 2 kinds of people in this world Those who know this joke and thought it was a repost. And those who don't know the joke and are confused right now;people
What happens if you pee on Putin's head? Urine big trouble...;Putin
Who took care of German army dogs after the war? Veteran Aryans;war
You know the difference between Lego and Sex? If you had to click, then... you'd better stick to Lego.;sex
If we aren't supposed to eat animals, why are they made with meat?;animals
My brother is so immature he was a stillbirth;immaturity
If I had a time machine I'd take 17 dollars to 1901 and buy several luxurious homes. Related: does anyone have a time machine and 17 dollars;time travel
What is the fiercest animal in the savanna? The *itseems*. Because the lion is not as fierce as it seems...;animals
I found a dead mouse in my mother's basement. Honestly, I hate being a gynaecologist sometimes.;gynaecology
How did Hitler originally get into power? "Let's make Germany great again";politics
[Airport security] Guard: Your flight leaves in 5 minutes Centipede: No problem. I'll just run. I have 100 legs. Guard: Remove your shoes;airport security
What did Jeffrey Dahmer sing as he went to the refrigerator? My Bologna had a first name.;Jeffrey Dahmer
I told my girlfriend to roleplay as a a Lvl 100 Charizard while we were having sex. She scratched me and told me that I didn't have enough badges to train her.;sex
"I know what you look like naked" - me to my girlfriends identical twin sister, every single time I see her.;relationships
Facebook is a lot like ancient Egypt, people writing on walls and worshiping cats.;Facebook
So a baby seal walks into a bar... The bartender asks "what can I get you?". The baby seal replies " anything but a Canadian club on the rocks".;animals
my wife can find a stain on my shirt from across the room but can't see the mailbox when she's backing up?;marriage
If you go to sleep with a itching ass you will wake up with a stinking finger...;Sleep
I saw this lady vogueing alone so I felt bad and started dancing with her. Anyone know sign language for 'Im sorry'?;Dancing
I love dead baby jokes They never get old;Dead Baby
We're out of toilet paper, also don't pet the cat.;Toilet Paper
A man walks into a bar.. ..all the bottles fall down.;Bar
How is Bud Light like sex on the beach? they're both fucking close to water;Bud Light
What do you call a Gay Dinosaur? A Megasaurus;Gay Dinosaur
Pimples are a rising issue And a pressing matter;Pimples
Why cant you email a photo to a Jedi? Because Attachments are forbidden.;Jedi
Knock knock Who is it? GESTAPO GESTAPO who? VEE VILL ASK ZE QUESTIONS!;GESTAPO
I almost forgot to wish a happy St. Patty's day to... ...Barack O'Bama Got this from Neil deGrasse Tyson's Twitter.;St. Patty's
Why are gangstas afraid of the rain? Cuz they roofless.;Gangstas
The best part about Christmas Eve is when grandma gets drunk and tries to fight everyone.;Christmas
I've got a good knock-knock joke, but you have to start;Knock-knock
Another night, another chance to put a flaming skeleton outside a little girl's window and then hide it when she tries to show her parents.;prank
A horse walks into a bar...... A horse walks into a bar, the bartender says "hey SICCNESS206, put your pants back on";horse
Rick Astley will loan you any movie in his Pixar collection except for one... He's never going to give you Up;Rick Astley
What's the difference between a chickpea and a garbanzo bean? I wouldn't pay to have a garbanzo bean on my face.;food
What did Frankenstein's monster say when he was struck by lightning? Thanks I needed that.;Frankenstein
I'm okay with Rob Ford illegally using the HOV lanes... He technically counts as three people, doesn't he?;Rob Ford
Did you hear about the Scooby Doo villain who became an Olympic swimmer? He would have won, if it weren't for all those medaling swimmers!;Scooby Doo
Courtney Love thinks she found the plane. It's like God doesn't trust us to write our own jokes.;Courtney Love
I saw a construction sign today that said, "road rehab". It must've been addicted to crack.;construction
Barista: Latte for Waldo Barista: Do we have a Waldo here Barista: Where's Waldo Me: *proudly nudging a stranger* I did that;Waldo
If I had a dollar for every maths exam I failed I'd have about $6.50 right now;maths
My girlfriend said I was stupid for taking unnecessary risks. At least I think that's what she said. I was too busy trimming my pubes with a chainaw at the time.;relationship
Did you know there are bees that produce milk? Yeah, they are called boo bees.;bees
What do you call a black astronaut? An astronaut you fuckin racist;racism
Just had a very embarrassing misunderstanding with my new Irish girlfriend. Turns out she just wanted me to take her in the Yaris.;girlfriend
my mom's cat has been in our family since 2002 and i never saw it get a boner til tonight. animals are awful and perverted;cat
What do you call a theatrical performance about puns? A play on words;puns
Her: "Your funny" Me: ".... Uh ya... this isn't gonna work";relationship
What do cats and people that submit jokes with the punchline "PLAGIARISM" have in common? THEY BOTH LICK THEIR PAWS!;cats
The most courageous thing a TV show can do now is keep all its characters alive.;TV show
I sexually identify as a Canadian... I'm eh-sexual.;identity
The only spanish I know is from the song Feliz Navidad, so these last few days have been my time to shine.;spanish
My wife refused to do anal. She said she had a Boo-T-I.;wife
At least my masseuse has my back.;masseuse
ever have sex while camping? it's fucking in tents;camping
Lame joke: "What do you get when you combine a vampire and a snowman?" Frostbite.;vampire
I have a friend who is half-Indian... He's Ian.;Indian
AC Jokes We're not a fan.;AC Jokes
I wish I was filled with pepperoni but instead I am filled with guilt & despair;None
4 out of 5 dentists agree u should not be going to 5 diferent dentists. it is important to have one dentist who knows ur dental history;Dentists
Which two names figure prominently in every Ape's diet? Ben/Anna!;Food
Joke's on my neighbour, I actually like being kept locked in his shed.;None
Whenever I see people lined up outside a club on Friday night, I just think "look at all these poor people who don't know Netflix exists.";Nightlife
What happens if Mike Tyson carries around Mjolnir all day? He gets thor arms!;Mythology
Why didn't galactus consume the milky way? He was galactose-intolerant. I'm sorry.;Galactus
What is most popular hearthstone deck in Germany? Patron Warrior because Everyone Get in Here;Hearthstone
Did you hear about the guy who drunk brake fluid everyday? He's ok he can stop whenever he wants.;Drinking
Aspirin is a Placebo!!! That sense of relief you're feeling is all in your head.;Aspirin
Why do flamingos stand on one leg? If they lifted the other leg they'd fall over.;Flamingos
What's the difference between spinach and sodomy? None really. You can add as much butter as you want, kids just won't enjoy them.;sexuality
Why did the little Dutch boy get kicked out of the gay bar? He kept putting his finger in the dikes.;sexuality
I think we all know that one person who seems to make it a daily goal to incorporate every color of the rainbow in their outfit.;fashion
A book fell on my head today... I've only got my shelf to blame.;books
"My wife is like Whiskey." "Oh yeah, she gets better with age?" "No, she gives me a headache.";marriage
My mom should have been on a plane that crashed on 9/11 *I* think.;tragedy
"On my way" I said, pretending to drive my bed.;driving
I used to be addicted to the hokey pokey But then I turned myself around. So that's what it's all about.;addiction
if i were a cab driver, i'd scream "ROAD TRIP" every time i got a passenger;driving
What do you call tiny batman? Lil Wayne;superheroes
CONSERVE ENERGY: How would you feel if someone turned you on and then left?;energy
What does Batman like in his drinks? Just ice;superheroes
Toasts are like parents... If they are black, you have nothing to eat;food
Joke Who wants hear a pun about ghosts?;ghosts
A man walks into a zoo... ...the only animal in the whole entire zoo is a dog. It's a shitzu.;zoos
What do you call a paedophile with no legs? A creepy crawly!;paedophile
Why did the termite eat a sofa and two chairs? It had a suite tooth.;termite
What do you call a grunge gardener? Hedgy.;grunge
What did Lord Nelson say to his shipmates before they got on the ship? Get on the ship;Lord Nelson
Why do porn sites have a share to Google plus button I don't want my friends to know I have Google plus;porn
I heard a joke about the swiss the other day But the punch line was too cheesy to repeat.;Swiss
What do all dogs get with their phones? Collar ID;dogs
What did the man say to the priest at the beach? Do you mind getting out of my son.;beach
If you ever get hit by a car, try to spin like a ballerina. You won't get another chance like this.;accident
What do you call a serial bail man. Cereal flakes;serial bail
I got pulled over for running a stop sign. The cop says, "Didn't you see the stop sign?" Yeah, but I don't believe everything I read.;police
Being high in front of your parents is like trying to do your best impression of yourself.;parents
Girl, did you take a massage therapy course at a community college with questionable credentials? Because you're rubbing me the wrong way.;Massage
What do you call a Jamaican proctologist? A Pokemon.;Nationality
Do they have any car wash in Albania? Yes. They call it "rain";Albania
What do you call a whale that isn't wearing any underwear? Free Willy;Whale
You're Girlfriend is the square root of -100. She's a 10, but she's imaginary.;Girlfriend
Two drums and a cymbal fall off a cliff. Buh dum tsss;Drums
Why a centipede cannot fly coach? Not enough leg room!;Centipede
